,Value
ticker,BSOFT.NS
ROCE,19.58855633553839
ROCE (3yr avg),21.471896967017084
NFAT,24.488058331378173
NFAT (3yr avg),22.517365820011392
NPM,9.44901227038316
DPR,30.769372518012673
Retention Ratio,69.23062748198733
Dep,36.81083690659455
SSGR,110.48899945049901
Av NPM (over 3 years),9.44901227038316
Au NFA/T (over 3 years),22.517365820011392
Av Dep%NFA (over 3 years),36.81083690659455
Au Retention ratio (over 3 years),69.23062748198733
d/e,0.0496027594136246
Interest coverage,26.626247973376568
tax %,25.8417356213962
cPAT,19357420000.0
CFO,5875210000.0
cCFO,21473660000.0
cCFO/cPAT,1.1093244864243272
p/a,13.16368325339326
p/e,21.843971
EY,5.029841795422244
Earnings Growth 5yr cagr,3.8766382771368457
Sales Growth 5yr cagr,9.178462679996091
PEG,5.634771531001139
no. shares (cr),27.7972992
Current Price,369.6
market cap,102738817843.20001
d/e_market,0.0146971712513231
p/s,1.9291161
NFA + CWIP,2403380000.0
Capex,1108470000.0
Capex_from_cashflow_statement,485880000.0
FCF,4766740000.0
FCF%,92.24282065175323
FCF_capex_from_cashflow,5389330000.0
FCF%_capex_from_cashflow,104.2907732796656
DV,1.7479469179222802
Mcap (cr),10287.4095616
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.8113309992323678
Market Cap,102874095616
Net Income,5167600000.0
Total Revenue,53752390000.0
Total Assets,44623900000.0
Total Liabilities,9841620000.0
Total Stockholders Equity,30441250000.0
Total Debt,1509970000.0
Cash and Cash Equivalents,15240000.0
Current Assets,31632350000.0
Current Liabilities,7853860000.0
Working Capital,23778490000.0
Operating Cash Flow,5875210000.0
Capital Expenditure,485880000.0
Dividends Paid,1795820000.0
Depreciation & Amortization,857090000.0
Interest Expense,234380000.0
Income Tax Expense,1800740000.0
Shares Outstanding,277972992
Net Fixed Assets,2354520000.0
Construction in Progress,48860000.0
Net Debt,1494730000.0
3-5yr Average ROA (%),13.317698647501963
3-5yr Average ROE (%),17.24668126574269
ROE,15.845815152905708
ROA,12.321354252167877
insidersPercentHeld,0.41162
institutionsPercentHeld,0.34584
institutionsFloatPercentHeld,0.58778
institutionsCount,66.0
current,369.6
high,450.0
low,339.0
mean,403.07144
median,410.0
Normalized EBIT,6786613333.333333
Normalized Net Income,4907013333.333333
