,Value
ticker,AVAV
longName,"AeroVironment, Inc."
ROCE,4.412878029029761
ROCE (3yr avg),-4.4325505602422774
NFAT,10.30821891997136
NFAT (3yr avg),9.065683354540255
NPM,-6.319766341535797
DPR,0.0
Retention Ratio,100.0
Dep,67.07402261984988
SSGR,-124.36702314689472
Av NPM (over 3 years),-6.319766341535797
Au NFA/T (over 3 years),9.065683354540255
Av Dep%NFA (over 3 years),67.07402261984988
Au Retention ratio (over 3 years),100.0
d/e,0.07814207318184857
Interest coverage,27.03564899451554
tax %,2.2236789027833805
cPAT,-77115000.0
CFO,-1318000.0
cCFO,15756000.0
cCFO/cPAT,-0.20431822602606498
p/a,4.2938003268166876
p/e,inf
EY,0.2774189180569437
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,22.562420488309076
PEG,
no. shares (cr),4.9932207
Current Price,314.89
market cap,15723152662.23
d/e_market,0.004088938228936694
p/s,14.480441
NFA + CWIP,90887000.0
Capex,47992000.0
Capex_from_cashflow_statement,22816000.0
FCF,-49310000.0
FCF%,-113.04706664526927
FCF_capex_from_cashflow,-24134000.0
FCF%_capex_from_cashflow,-55.329099704257324
DV,0.0
Mcap (cr),1572.3153408
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,37.41274658573597
Market Cap,15723153408
Net Income,43619000.0
Total Revenue,820627000.0
Total Assets,1120567000.0
Total Liabilities,234060000.0
Total Stockholders Equity,822745000.0
Total Debt,64291000.0
Cash and Cash Equivalents,28966000.0
Current Assets,606516000.0
Current Liabilities,172161000.0
Working Capital,434355000.0
Operating Cash Flow,-1318000.0
Capital Expenditure,22816000.0
Dividends Paid,0
Depreciation & Amortization,40998000.0
Interest Expense,2188000.0
Income Tax Expense,882000.0
Shares Outstanding,49932207
Net Fixed Assets,82583000.0
Construction in Progress,8304000.0
Net Debt,35325000.0
3-5yr Average ROA (%),-6.892302104071304
3-5yr Average ROE (%),-10.861192054576076
ROE,8.68680912707512
ROA,6.483894857580021
insidersPercentHeld,0.0080699995
institutionsPercentHeld,0.83238
institutionsFloatPercentHeld,0.83915
institutionsCount,655.0
current,314.89
high,348.0
low,267.0
mean,310.41666
median,302.5
Normalized EBIT,-23235333.333333332
Normalized Net Income,-24309000.0
Research Asset,239307200.0
R&D Amortization,63472000.0
Adjusted EBIT (R&D),79109000.0
Adjusted Book Equity (R&D),1062052200.0
Adjusted D/E (R&D),0.060534689349544216
Adjusted Invested Capital (R&D),1097377200.0
Adjusted ROC (R&D),7.048612806680975
Adjusted ROE (R&D),4.107048598929507
