,Value
ticker,NVAX
ROCE,-38.556460313003384
ROCE (3yr avg),-16.420911394719507
NFAT,1.724837449920163
NFAT (3yr avg),2.590726923396628
NPM,-55.53319498680899
DPR,0.0
Retention Ratio,100.0
Dep,10.077053561210564
SSGR,-153.94839695577124
Av NPM (over 3 years),-55.53319498680899
Au NFA/T (over 3 years),2.590726923396628
Av Dep%NFA (over 3 years),10.077053561210564
Au Retention ratio (over 3 years),100.0
d/e,-0.32139813398016814
Interest coverage,-12.400049813200498
tax %,-6.162556974209439
cPAT,-3134251000.0
CFO,-87263000.0
cCFO,-894221000.0
cCFO/cPAT,0.28530612257920634
p/a,-10.431156779731737
p/e,3.3783784
EY,-15.391921455632037
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,51.14047451157644
PEG,
no. shares (cr),16.2422
Current Price,7.5
market cap,1218165000.0
d/e_market,0.18915253680741115
p/s,1.129271
NFA + CWIP,339511000.0
Capex,-179138000.0
Capex_from_cashflow_statement,14639000.0
FCF,91875000.0
FCF%,-49.00026133472712
FCF_capex_from_cashflow,-101902000.0
FCF%_capex_from_cashflow,54.34802318945701
DV,0.0
Mcap (cr),121.8164992
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,True
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-1.0528517240984152
Market Cap,1218164992
Net Income,-187499000.0
Total Revenue,682162000.0
Total Assets,1560418000.0
Total Liabilities,2184259000.0
Total Stockholders Equity,-716927000.0
Total Debt,230419000.0
Cash and Cash Equivalents,21888000.0
Current Assets,1128942000.0
Current Liabilities,1154416000.0
Working Capital,-25474000.0
Operating Cash Flow,-87263000.0
Capital Expenditure,14639000.0
Dividends Paid,0
Depreciation & Amortization,48496000.0
Interest Expense,20075000.0
Income Tax Expense,10884000.0
Shares Outstanding,162422000
Net Fixed Assets,299998000.0
Construction in Progress,39513000.0
Net Debt,208531000.0
3-5yr Average ROA (%),-21.752186151268788
3-5yr Average ROE (%),80.71621659984172
ROE,27.96889543903196
ROA,-11.16760792731665
insidersPercentHeld,0.08756
institutionsPercentHeld,0.58163
institutionsFloatPercentHeld,0.63743997
institutionsCount,329.0
current,7.5
high,25.0
low,6.0
mean,12.85714
median,8.0
Normalized EBIT,-439640666.6666667
Normalized Net Income,-463500000.0
Research Asset,2736140600.0
R&D Amortization,979691400.0
Adjusted EBIT (R&D),-745062400.0
Adjusted Book Equity (R&D),2019213600.0
Adjusted D/E (R&D),0.1141132369552186
Adjusted Invested Capital (R&D),2227744600.0
Adjusted ROC (R&D),-35.5057440109343
Adjusted ROE (R&D),-9.285743717257056
