,Value
ticker,DGCONTENT.NS
ROCE,39.19437803376077
ROCE (3yr avg),20.19766590583351
NFAT,5.568689091480667
NFAT (3yr avg),5.934259896432369
NPM,1.0649805970522832
DPR,0.0
Retention Ratio,100.0
Dep,23.994819395438018
SSGR,-17.674947747872054
Av NPM (over 3 years),1.0649805970522832
Au NFA/T (over 3 years),5.934259896432369
Av Dep%NFA (over 3 years),23.994819395438018
Au Retention ratio (over 3 years),100.0
d/e,96.5304347826087
Interest coverage,2.797248803827751
tax %,34.96522204387373
cPAT,382500000.0
CFO,773400000.0
cCFO,1634100000.0
cCFO/cPAT,4.272156862745098
p/a,10.169420623300566
p/e,10.316939
EY,11.095765878379641
Earnings Growth 5yr cagr,4.91137291135797
Sales Growth 5yr cagr,10.963242753998825
PEG,2.1006222060925563
no. shares (cr),5.80224
Current Price,37.76
market cap,2190925824.0
d/e_market,0.5066807775232102
p/s,0.48792416
NFA + CWIP,781700000.0
Capex,-18700000.0
Capex_from_cashflow_statement,88000000.0
FCF,792100000.0
FCF%,325.83299053887293
FCF_capex_from_cashflow,685400000.0
FCF%_capex_from_cashflow,281.9415878239408
DV,0.0
Mcap (cr),219.0925824
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,True
p/b <3,False
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,1.0241789500905094
Market Cap,2190925824
Net Income,243100000.0
Total Revenue,4428500000.0
Total Assets,2261900000.0
Total Liabilities,1988600000.0
Total Stockholders Equity,11500000.0
Total Debt,1110100000.0
Cash and Cash Equivalents,66000000.0
Current Assets,1340200000.0
Current Liabilities,881600000.0
Working Capital,458600000.0
Operating Cash Flow,773400000.0
Capital Expenditure,88000000.0
Dividends Paid,0
Depreciation & Amortization,110200000.0
Interest Expense,167200000.0
Income Tax Expense,130700000.0
Shares Outstanding,58022400
Net Fixed Assets,781700000.0
Construction in Progress,0.0
Net Debt,1044100000.0
3-5yr Average ROA (%),2.163569943088883
3-5yr Average ROE (%),2496.4574858432866
ROE,170.71629213483146
ROA,10.450520161637005
insidersPercentHeld,0.84335
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,37.76
Normalized EBIT,291333333.3333333
Normalized Net Income,57333333.333333336
