,Value
ticker,BLBD
longName,Blue Bird Corporation
ROCE,47.596055669196765
ROCE (3yr avg),17.275241493175677
NFAT,13.903307205259328
NFAT (3yr avg),10.94158961443316
NPM,1.407183360742904
DPR,0.0
Retention Ratio,100.0
Dep,15.041213466476627
SSGR,0.3556093790310827
Av NPM (over 3 years),1.407183360742904
Au NFA/T (over 3 years),10.94158961443316
Av Dep%NFA (over 3 years),15.041213466476627
Au Retention ratio (over 3 years),100.0
d/e,2.3994949747487375
Interest coverage,13.170526514793458
tax %,26.176971072036302
cPAT,83311000.0
CFO,111112000.0
cCFO,152362000.0
cCFO/cPAT,1.8288341275461824
p/a,25.2646218217854
p/e,16.585014
EY,5.784056104990425
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,25.34916327102934
PEG,
no. shares (cr),3.1707943
Current Price,57.55
market cap,1824792119.6499999
d/e_market,0.052595032040366474
p/s,1.2929105
NFA + CWIP,110062000.0
Capex,21596000.0
Capex_from_cashflow_statement,15263000.0
FCF,89516000.0
FCF%,84.81150577467858
FCF_capex_from_cashflow,95849000.0
FCF%_capex_from_cashflow,90.81167631481709
DV,0.0
Mcap (cr),183.7155968
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.8056375548995608
Market Cap,1837155968
Net Income,105547000.0
Total Revenue,1347154000.0
Total Assets,524894000.0
Total Liabilities,365330000.0
Total Stockholders Equity,39998000.0
Total Debt,95975000.0
Cash and Cash Equivalents,8795000.0
Current Assets,323379000.0
Current Liabilities,235973000.0
Working Capital,87406000.0
Operating Cash Flow,111112000.0
Capital Expenditure,15263000.0
Dividends Paid,0
Depreciation & Amortization,14820000.0
Interest Expense,10579000.0
Income Tax Expense,33228000.0
Shares Outstanding,31707943
Net Fixed Assets,97654000.0
Construction in Progress,12408000.0
Net Debt,87180000.0
3-5yr Average ROA (%),3.9286326891263403
3-5yr Average ROE (%),128.5964778120121
ROE,105.77865525500847
ROA,22.39343984045149
insidersPercentHeld,0.00703
institutionsPercentHeld,1.13388
institutionsFloatPercentHeld,1.1419101
institutionsCount,325.0
current,57.55
high,70.0
low,49.0
mean,60.25
median,62.5
Normalized EBIT,47652000.0
Normalized Net Income,27866666.666666668
