,Value
ticker,CCJ
longName,Cameco Corporation
ROCE,4.413130876023907
ROCE (3yr avg),4.314042951270804
NFAT,0.942340127480603
NFAT (3yr avg),0.7428892028342169
NPM,8.069896053992158
DPR,37.67193597521324
Retention Ratio,62.32806402478677
Dep,6.6358103727714415
SSGR,-2.899218846866954
Av NPM (over 3 years),8.069896053992158
Au NFA/T (over 3 years),0.7428892028342169
Av Dep%NFA (over 3 years),6.6358103727714415
Au Retention ratio (over 3 years),62.32806402478676
d/e,0.2102438259982065
Interest coverage,3.9882962454355355
tax %,33.061437541875065
cPAT,519505000.0
CFO,905288000.0
cCFO,2356319000.0
cCFO/cPAT,4.535700330121943
p/a,1.7299377283621384
p/e,97.51163
EY,0.4706806618416993
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,28.58364209344437
PEG,
no. shares (cr),43.5387448
Current Price,83.86
market cap,36511591389.28
d/e_market,0.03509269114947955
p/s,10.42758
NFA + CWIP,3552180000.0
Capex,226830000.0
Capex_from_cashflow_statement,211635000.0
FCF,678458000.0
FCF%,394.789733085835
FCF_capex_from_cashflow,693653000.0
FCF%_capex_from_cashflow,403.63159211651816
DV,0.1907366875836778
Mcap (cr),3722.8724224
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.7494388526082307
Market Cap,37228724224
Net Income,171853000.0
Total Revenue,3135772000.0
Total Assets,9907007000.0
Total Liabilities,3542674000.0
Total Stockholders Equity,6094305000.0
Total Debt,1281290000.0
Cash and Cash Equivalents,0
Current Assets,1923187000.0
Current Liabilities,1185761000.0
Working Capital,737426000.0
Operating Cash Flow,905288000.0
Capital Expenditure,211635000.0
Dividends Paid,69641000.0
Depreciation & Amortization,280702000.0
Interest Expense,128164000.0
Income Tax Expense,84874000.0
Shares Outstanding,435387448
Net Fixed Assets,3286515000.0
Construction in Progress,265665000.0
Net Debt,0
3-5yr Average ROA (%),2.4969319699668695
3-5yr Average ROE (%),3.861373055633355
ROE,6.049222827242668
ROA,3.8870029111023143
insidersPercentHeld,0.0013600001
institutionsPercentHeld,0.73223
institutionsFloatPercentHeld,0.73323
institutionsCount,1213.0
current,83.86
high,100.71995
low,73.51058
mean,87.285225
median,86.18608
Normalized EBIT,372637000.0
Normalized Net Income,207360666.66666666
Research Asset,63541000.0
R&D Amortization,15383800.0
Adjusted EBIT (R&D),406036200.0
Adjusted Book Equity (R&D),6157846000.0
Adjusted D/E (R&D),0.20807438185365468
Adjusted Invested Capital (R&D),7439136000.0
Adjusted ROC (R&D),3.6535801380643806
Adjusted ROE (R&D),2.790797301523942
