,Value
ticker,SRPT
longName,"Sarepta Therapeutics, Inc."
ROCE,8.638896805775913
ROCE (3yr avg),-11.93929381305468
NFAT,4.497722736688769
NFAT (3yr avg),4.167250974281809
NPM,-35.37981737408184
DPR,0.0
Retention Ratio,100.0
Dep,13.683614269491864
SSGR,-161.1201926915469
Av NPM (over 3 years),-35.37981737408184
Au NFA/T (over 3 years),4.167250974281809
Av Dep%NFA (over 3 years),13.683614269491864
Au Retention ratio (over 3 years),100.0
d/e,1.5629142001333587
Interest coverage,11.858028383448426
tax %,9.79200380406022
cPAT,-1423006000.0
CFO,-205787000.0
cCFO,-1475298000.0
cCFO/cPAT,1.0367475611487231
p/a,7.2058055931306235
p/e,inf
EY,11.662652855764561
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,39.416071079693715
PEG,
no. shares (cr),10.4671937
Current Price,19.27
market cap,2017028225.99
d/e_market,0.665865743817637
p/s,0.8128161
NFA + CWIP,654547000.0
Capex,244076000.0
Capex_from_cashflow_statement,146956000.0
FCF,-449863000.0
FCF%,-191.23657216703012
FCF_capex_from_cashflow,-352743000.0
FCF%_capex_from_cashflow,-149.95090099855892
DV,0.0
Mcap (cr),201.7028224
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,False
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,2.1860613158265587
Market Cap,2017028224
Net Income,235239000.0
Total Revenue,1901979000.0
Total Assets,3963173000.0
Total Liabilities,2435431000.0
Total Stockholders Equity,859337000.0
Total Debt,1343070000.0
Cash and Cash Equivalents,9214000.0
Current Assets,3073463000.0
Current Liabilities,731684000.0
Working Capital,2341779000.0
Operating Cash Flow,-205787000.0
Capital Expenditure,146956000.0
Dividends Paid,0
Depreciation & Amortization,37724000.0
Interest Expense,18391000.0
Income Tax Expense,25535000.0
Shares Outstanding,104671937
Net Fixed Assets,488646000.0
Construction in Progress,165901000.0
Net Debt,1333856000.0
3-5yr Average ROA (%),-19.592457079871608
3-5yr Average ROE (%),-96.65537801884082
ROE,-86.1500602352994
ROA,-16.767772959617027
insidersPercentHeld,0.04664
institutionsPercentHeld,0.81751
institutionsFloatPercentHeld,0.8575
institutionsCount,517.0
current,19.27
high,80.0
low,5.0
mean,22.875
median,18.0
Normalized EBIT,-285212666.6666667
Normalized Net Income,-334742000.0
Research Asset,2341158400.0
R&D Amortization,666036200.0
Adjusted EBIT (R&D),417650800.0
Adjusted Book Equity (R&D),3200495400.0
Adjusted D/E (R&D),0.4196444087999627
Adjusted Invested Capital (R&D),4534351400.0
Adjusted ROC (R&D),8.30889325816945
Adjusted ROE (R&D),7.350080865605993
