,Value
ticker,GANESHHOUC.NS
ROCE,38.6847061974875
ROCE (3yr avg),32.96712175201865
NFAT,2.0409071659681026
NFAT (3yr avg),2.6139217585468533
NPM,43.49551084928984
DPR,9.84078017367822
Retention Ratio,90.15921982632177
Dep,1.6824383349897154
SSGR,100.82306082221899
Av NPM (over 3 years),43.49551084928984
Au NFA/T (over 3 years),2.6139217585468533
Av Dep%NFA (over 3 years),1.6824383349897154
Au Retention ratio (over 3 years),90.15921982632179
d/e,0.017686815668137665
Interest coverage,201.3300206067246
tax %,25.404325990304784
cPAT,12294718000.0
CFO,-3694267000.0
cCFO,-6653999000.0
cCFO/cPAT,-0.5412079398649079
p/a,33.805494447043664
p/e,12.799133
EY,8.097654083592687
Earnings Growth 5yr cagr,79.16696724934917
Sales Growth 5yr cagr,37.36173642093661
PEG,0.16167264510319132
no. shares (cr),8.3387104
Current Price,885.7
market cap,73855958012.8
d/e_market,0.0037125237743511454
p/s,8.238884
NFA + CWIP,9311648000.0
Capex,4140302000.0
Capex_from_cashflow_statement,2167321000.0
FCF,-7834569000.0
FCF%,-130.99971574758385
FCF_capex_from_cashflow,-5861588000.0
FCF%_capex_from_cashflow,-98.0100324382169
DV,1.2419864621362378
Mcap (cr),7385.595904
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,False
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,2.120737077206385
Market Cap,73855959040
Net Income,5980600000.0
Total Revenue,9597618000.0
Total Assets,23383292000.0
Total Liabilities,2817352000.0
Total Stockholders Equity,15502621000.0
Total Debt,274192000.0
Cash and Cash Equivalents,227876000.0
Current Assets,15406908000.0
Current Liabilities,2559321000.0
Working Capital,12847587000.0
Operating Cash Flow,-3694267000.0
Capital Expenditure,2167321000.0
Dividends Paid,917281000.0
Depreciation & Amortization,74317000.0
Interest Expense,38337000.0
Income Tax Expense,2036755000.0
Shares Outstanding,83387104
Net Fixed Assets,5713487000.0
Construction in Progress,3598161000.0
Net Debt,46316000.0
3-5yr Average ROA (%),21.910355256628105
3-5yr Average ROE (%),26.11403625037758
ROE,33.162398688431175
ROA,29.120744722899722
insidersPercentHeld,0.83565
institutionsPercentHeld,0.00488
institutionsFloatPercentHeld,0.0297
institutionsCount,10.0
current,885.7
Normalized EBIT,5590820000.0
Normalized Net Income,3862814333.3333335
