,Value
ticker,SBC
longName,SBC Medical Group Holdings Incorporated
ROCE,35.86493419260667
ROCE (3yr avg),33.068958528471846
NFAT,12.24865573124547
NFAT (3yr avg),10.843569609960808
NPM,15.553482798667062
DPR,0.0
Retention Ratio,100.0
Dep,37.677541248249874
SSGR,130.97773215642445
Av NPM (over 3 years),15.553482798667062
Au NFA/T (over 3 years),10.843569609960808
Av Dep%NFA (over 3 years),37.677541248249874
Au Retention ratio (over 3 years),100.0
d/e,0.08591877962264793
Interest coverage,3016.3489399293285
tax %,36.438128514723346
cPAT,92299313.0
CFO,20582933.0
cCFO,71205886.0
cCFO/cPAT,0.7714671289048489
p/a,18.011331384359632
p/e,12.843751
EY,11.056740545533332
Earnings Growth 5yr cagr,176.7210951159389
Sales Growth 5yr cagr,8.602962280160686
PEG,0.07267808628943694
no. shares (cr),10.2577
Current Price,4.11
market cap,421591470.00000006
d/e_market,0.028971513583991627
p/s,2.2402086
NFA + CWIP,14038958.0
Capex,-2254925.0
Capex_from_cashflow_statement,3408383.0
FCF,22837858.0
FCF%,48.993270838171355
FCF_capex_from_cashflow,17174550.0
FCF%_capex_from_cashflow,36.843971079674624
DV,0.0
Mcap (cr),42.1591488
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,1.109553142887848
Market Cap,421591488
Net Income,46614275.0
Total Revenue,205415542.0
Total Assets,266083154.0
Total Liabilities,71060996.0
Total Stockholders Equity,142159177.0
Total Debt,12214143.0
Cash and Cash Equivalents,25536.0
Current Assets,184451020.0
Current Liabilities,61191890.0
Working Capital,123259130.0
Operating Cash Flow,20582933.0
Capital Expenditure,3408383.0
Dividends Paid,0
Depreciation & Amortization,3799377.0
Interest Expense,28300.0
Income Tax Expense,26765925.0
Shares Outstanding,102577000
Net Fixed Assets,14038958.0
Construction in Progress,0.0
Net Debt,12188607.0
3-5yr Average ROA (%),12.27373433798787
3-5yr Average ROE (%),21.822692708687896
ROE,27.6422482046595
ROA,17.76159380919859
insidersPercentHeld,0.89239997
institutionsPercentHeld,0.00619
institutionsFloatPercentHeld,0.057529997
institutionsCount,42.0
current,4.11
high,6.5
low,6.5
mean,6.5
median,6.5
Normalized EBIT,56938984.0
Normalized Net Income,30766437.666666668
