,Value
ticker,SM
ROCE,14.215038802716991
ROCE (3yr avg),20.448595518994143
NFAT,0.3996199004437761
NFAT (3yr avg),0.5226413735038119
NPM,32.22272511282396
DPR,7.18646808011826
Retention Ratio,92.81353191988174
Dep,0.0
SSGR,15.630661301671642
Av NPM (over 3 years),32.22272511282396
Au NFA/T (over 3 years),0.5226413735038119
Av Dep%NFA (over 3 years),0.0
Au Retention ratio (over 3 years),92.81353191988173
d/e,0.767936446478698
Interest coverage,7.29236664557547
tax %,20.27792755916595
cPAT,2736354000.0
CFO,1782514000.0
cCFO,6203086000.0
cCFO/cPAT,2.2669164881444432
p/a,12.073586379905283
p/e,3.9292786
EY,24.1212395685416
Earnings Growth 5yr cagr,181.75205251059606
Sales Growth 5yr cagr,0.9326701727615294
PEG,0.021618895334185703
no. shares (cr),11.4954
p/s,1.0635449
NFA + CWIP,8474602000.0
Capex,2740102000.0
FCF,-957588000.0
FCF%,-124.31477372895768
DV,2.6623476886294
Mcap (cr),319.342208
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
net cash flow positive,False
cCFO > PAT,True
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,-0.5372120499474338
Current Price,27.78
Market Cap,3193422080
Net Income,770293000.0
Total Revenue,2671285000.0
Total Assets,8576647000.0
Total Liabilities,4339390000.0
Total Stockholders Equity,3615850000.0
Total Debt,3549440000.0
Cash and Cash Equivalents,25201000.0
Current Assets,434699000.0
Current Liabilities,789950000.0
Working Capital,-355251000.0
Operating Cash Flow,1782514000.0
Capital Expenditure,3414307000.0
Dividends Paid,85020000.0
Depreciation & Amortization,0
Interest Expense,140659000.0
Income Tax Expense,195930000.0
Shares Outstanding,114954000
Net Fixed Assets,7992709000.0
Construction in Progress,481893000.0
Net Debt,3524239000.0
3-5yr Average ROA (%),14.71102364240322
3-5yr Average ROE (%),29.073844741642386
ROE,19.61753481774793
ROA,10.300353715997023
insidersPercentHeld,0.01608
institutionsPercentHeld,1.01722
institutionsFloatPercentHeld,1.0338401
institutionsCount,494.0
current,27.78
high,59.0
low,27.0
mean,40.07692
median,40.0
