,Value
ticker,STYRENIX.NS
ROCE,18.97397532438863
ROCE (3yr avg),27.124125742187484
NFAT,4.910182006766601
NFAT (3yr avg),6.267512453187088
NPM,7.802090948628245
DPR,80.03381020864923
Retention Ratio,19.966189791350775
Dep,10.470352644286072
SSGR,-0.7069452993373054
Av NPM (over 3 years),7.802090948628245
Au NFA/T (over 3 years),6.267512453187088
Av Dep%NFA (over 3 years),10.470352644286072
Au Retention ratio (over 3 years),19.966189791350786
d/e,0.5496520138917714
Interest coverage,53.71936056838366
tax %,22.59126370189934
cPAT,9138734000.0
CFO,543500000.0
cCFO,8971579000.0
cCFO/cPAT,0.9817091732837393
p/a,22.657725363240452
p/e,20.94181
EY,4.974260541184046
Earnings Growth 5yr cagr,-9.996834207449112
Sales Growth 5yr cagr,11.105649914387028
PEG,-2.094844184211365
no. shares (cr),1.75856
Current Price,2688.3
market cap,47275368480.0
d/e_market,0.08402895900601133
p/s,1.4649036
NFA + CWIP,9239700000.0
Capex,6197700000.0
Capex_from_cashflow_statement,4363900000.0
FCF,-5654200000.0
FCF%,-240.44055111413508
FCF_capex_from_cashflow,-3820400000.0
FCF%_capex_from_cashflow,-162.45960197312468
DV,2.1814742711868966
Mcap (cr),4727.5368448
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-10.403311867525298
Market Cap,47275368448
Net Income,2351600000.0
Total Revenue,29824200000.0
Total Assets,22913300000.0
Total Liabilities,11237600000.0
Total Stockholders Equity,7227300000.0
Total Debt,3972500000.0
Cash and Cash Equivalents,-100000.0
Current Assets,13606800000.0
Current Liabilities,6605700000.0
Working Capital,7001100000.0
Operating Cash Flow,543500000.0
Capital Expenditure,4363900000.0
Dividends Paid,1031300000.0
Depreciation & Amortization,532400000.0
Interest Expense,56300000.0
Income Tax Expense,686300000.0
Shares Outstanding,17585600
Net Fixed Assets,8884300000.0
Construction in Progress,355400000.0
Net Debt,3972600000.0
3-5yr Average ROA (%),14.617402844690574
3-5yr Average ROE (%),24.08966825230708
ROE,24.88070676612178
ROA,14.12707519201252
insidersPercentHeld,0.48863998
institutionsPercentHeld,0.12064999
institutionsFloatPercentHeld,0.23595
institutionsCount,13.0
current,2688.3
Normalized EBIT,2657833333.3333335
Normalized Net Income,1971100000.0
