,Value
ticker,J&KBANK.NS
ROCE,
ROCE (3yr avg),0.0
NFAT,3.122427220649131
NFAT (3yr avg),2.7863220302465024
NPM,27.011168175704935
DPR,-1
Retention Ratio,101.0
Dep,7.854236139514768
SSGR,68.16019494065172
Av NPM (over 3 years),27.011168175704935
Au NFA/T (over 3 years),2.7863220302465024
Av Dep%NFA (over 3 years),7.854236139514768
Au Retention ratio (over 3 years),-1
d/e,0.19543127599193158
Interest coverage,0.0
tax %,29.00724134645487
cPAT,55283770000.0
CFO,-8525535000.0
cCFO,-28418962000.0
cCFO/cPAT,-0.5140561506568745
p/a,1.3473969404863186
p/e,5.176832
EY,18.717904047698735
Earnings Growth 5yr cagr,46.942837878692664
Sales Growth 5yr cagr,14.193742825005051
PEG,0.11027948530461049
no. shares (cr),110.1180032
Current Price,101.0
market cap,111219183232.0
d/e_market,0.21424721264401525
p/s,1.573043
NFA + CWIP,
Capex,
Capex_from_cashflow_statement,1856919000.0
FCF,
FCF%,
FCF_capex_from_cashflow,-10382454000.0
FCF%_capex_from_cashflow,-49.872724914616754
DV,0.4637149680592253
Mcap (cr),11121.917952
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,
Market Cap,111219179520
Net Income,20817900000.0
Total Revenue,69467600000.0
Total Assets,1694235400000.0
Total Liabilities,1552152300000.0
Total Stockholders Equity,121927260000.0
Total Debt,23828400000.0
Cash and Cash Equivalents,0
Current Assets,0
Current Liabilities,0
Working Capital,0
Operating Cash Flow,-8525535000.0
Capital Expenditure,1856919000.0
Dividends Paid,515740000.0
Depreciation & Amortization,2176231000.0
Interest Expense,67412600000.0
Income Tax Expense,8524300000.0
Shares Outstanding,1101180032
Net Fixed Assets,21918400000.0
Construction in Progress,
Net Debt,0
3-5yr Average ROA (%),1.1061498736136184
3-5yr Average ROE (%),14.981280216726155
ROE,15.770517490298486
ROA,1.2853407060109234
insidersPercentHeld,0.62403
institutionsPercentHeld,0.0864
institutionsFloatPercentHeld,0.2298
institutionsCount,38.0
current,101.0
Normalized EBIT,0.0
Normalized Net Income,16778423333.333334
