,Value
ticker,ARIHANTSUP.NS
ROCE,9.857977321656067
ROCE (3yr avg),12.937558592668786
NFAT,10.746083294287454
NFAT (3yr avg),34.12843092456999
NPM,10.870482556927627
DPR,1.518220479400775
Retention Ratio,98.48177952059922
Dep,15.782310529769811
SSGR,349.57771822074426
Av NPM (over 3 years),10.870482556927627
Au NFA/T (over 3 years),34.12843092456999
Av Dep%NFA (over 3 years),15.782310529769811
Au Retention ratio (over 3 years),98.48177952059922
d/e,2.9051312609256232
Interest coverage,2.5170598552407304
tax %,17.391081001045524
cPAT,1966445000.0
CFO,-1778407000.0
cCFO,-2896454000.0
cCFO/cPAT,-1.4729392380666635
p/a,4.5692413529370866
p/e,36.058365
EY,3.0539668930443837
Earnings Growth 5yr cagr,-0.06644520228762385
Sales Growth 5yr cagr,14.717848663308697
PEG,-542.6782334699321
no. shares (cr),4.325
Current Price,413.95
market cap,17903337500.0
d/e_market,0.4124220414210479
p/s,3.339514
NFA + CWIP,873962000.0
Capex,
Capex_from_cashflow_statement,762624000.0
FCF,
FCF%,
FCF_capex_from_cashflow,-2541031000.0
FCF%_capex_from_cashflow,-464.74169748446303
DV,0.06976911427827354
Mcap (cr),1790.3337472
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,
Market Cap,17903337472
Net Income,546762000.0
Total Revenue,4988305000.0
Total Assets,15856848000.0
Total Liabilities,12078922000.0
Total Stockholders Equity,2541617000.0
Total Debt,7383731000.0
Cash and Cash Equivalents,762843000.0
Current Assets,14405781000.0
Current Liabilities,5036393000.0
Working Capital,9369388000.0
Operating Cash Flow,-1778407000.0
Capital Expenditure,762624000.0
Dividends Paid,12491000.0
Depreciation & Amortization,23693000.0
Interest Expense,404810000.0
Income Tax Expense,115106000.0
Shares Outstanding,43250000
Net Fixed Assets,834699000.0
Construction in Progress,39263000.0
Net Debt,6620888000.0
3-5yr Average ROA (%),4.489480468477946
3-5yr Average ROE (%),21.810992233660937
ROE,19.41175938041367
ROA,3.930289021396405
insidersPercentHeld,0.77442
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,413.95
Normalized EBIT,989103000.0
Normalized Net Income,517677000.0
