,Value
ticker,PTCT
longName,"PTC Therapeutics, Inc."
ROCE,-17.448264879546425
ROCE (3yr avg),-33.17578856934835
NFAT,4.558014717306253
NFAT (3yr avg),5.353571494169443
NPM,-63.94721639684341
DPR,0.0
Retention Ratio,100.0
Dep,74.87516937500254
SSGR,-417.2211642086282
Av NPM (over 3 years),-63.94721639684341
Au NFA/T (over 3 years),5.353571494169443
Av Dep%NFA (over 3 years),74.87516937500254
Au Retention ratio (over 3 years),100.0
d/e,-3.0188221927665215
Interest coverage,-0.8787613852077631
tax %,-0.048468959211718475
cPAT,-2072817000.0
CFO,-107688000.0
cCFO,-874092000.0
cCFO/cPAT,0.42169279777230695
p/a,-19.164181214518347
p/e,6.9645386
EY,-9.314275990520958
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,14.418997848803894
PEG,
no. shares (cr),7.9438096
Current Price,49.1
market cap,3900410513.6
d/e_market,0.6335415186129346
p/s,2.209953
NFA + CWIP,120689000.0
Capex,-6641000.0
Capex_from_cashflow_statement,74249000.0
FCF,-101047000.0
FCF%,27.81403542575593
FCF_capex_from_cashflow,-181937000.0
FCF%_capex_from_cashflow,50.07968730645894
DV,0.0
Mcap (cr),390.0410368
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,True
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.9383311046727584
Market Cap,3900410368
Net Income,-363295000.0
Total Revenue,806780000.0
Total Assets,1705024000.0
Total Liabilities,2803095000.0
Total Stockholders Equity,-818555000.0
Total Debt,2471072000.0
Cash and Cash Equivalents,44087000.0
Current Assets,1365531000.0
Current Liabilities,580981000.0
Working Capital,784550000.0
Operating Cash Flow,-107688000.0
Capital Expenditure,74249000.0
Dividends Paid,0
Depreciation & Amortization,75663000.0
Interest Expense,166993000.0
Income Tax Expense,176000.0
Shares Outstanding,79438096
Net Fixed Assets,117655000.0
Construction in Progress,3034000.0
Net Debt,2426985000.0
3-5yr Average ROA (%),-28.173536525791352
3-5yr Average ROE (%),-8990.933066073569
ROE,37.90984782633649
ROA,-20.179008543286596
insidersPercentHeld,0.02471
institutionsPercentHeld,1.01825
institutionsFloatPercentHeld,1.04405
institutionsCount,401.0
current,49.1
high,118.0
low,44.0
mean,66.6875
median,65.5
Normalized EBIT,-419890666.6666667
Normalized Net Income,-516305333.3333333
Research Asset,1674901600.0
R&D Amortization,478644600.0
Adjusted EBIT (R&D),-140290600.0
Adjusted Book Equity (R&D),856346600.0
Adjusted D/E (R&D),2.885597957649391
Adjusted Invested Capital (R&D),3283331600.0
Adjusted ROC (R&D),-4.274883395685403
Adjusted ROE (R&D),-42.42382698781078
