,Value
ticker,ACCELYA.NS
ROCE,51.917423915452545
ROCE (3yr avg),52.09449653938341
NFAT,8.915728545810046
NFAT (3yr avg),10.577929061185452
NPM,23.261377927773363
DPR,95.27621202784867
Retention Ratio,4.723787972151328
Dep,65.65066514631621
SSGR,-54.02744446426087
Av NPM (over 3 years),23.261377927773363
Au NFA/T (over 3 years),10.577929061185452
Av Dep%NFA (over 3 years),65.65066514631621
Au Retention ratio (over 3 years),4.7237879721513245
d/e,0.21928384687043168
Interest coverage,48.61670417019784
tax %,26.11073661953036
cPAT,4257752000.0
CFO,1445631000.0
cCFO,5524191000.0
cCFO/cPAT,1.2974431108246793
p/a,31.35748031649166
p/e,16.34985
EY,6.120178812488749
Earnings Growth 5yr cagr,19.197742638502447
Sales Growth 5yr cagr,12.782101058547779
PEG,0.8516548173330132
no. shares (cr),1.49263
Current Price,1412.3
market cap,21080413490.0
d/e_market,0.02942366383345548
p/s,3.989033
NFA + CWIP,702004000.0
Capex,496421000.0
Capex_from_cashflow_statement,192527000.0
FCF,949210000.0
FCF%,73.57310223003522
FCF_capex_from_cashflow,1253104000.0
FCF%_capex_from_cashflow,97.12787338614854
DV,6.372564753709678
Mcap (cr),2109.072384
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.656606008033862
Market Cap,21090723840
Net Income,1290159000.0
Total Revenue,5284914000.0
Total Assets,4493375000.0
Total Liabilities,1716616000.0
Total Stockholders Equity,2828585000.0
Total Debt,620263000.0
Cash and Cash Equivalents,641766000.0
Current Assets,3127137000.0
Current Liabilities,1064295000.0
Working Capital,2062842000.0
Operating Cash Flow,1445631000.0
Capital Expenditure,192527000.0
Dividends Paid,1343363000.0
Depreciation & Amortization,280270000.0
Interest Expense,34219000.0
Income Tax Expense,455912000.0
Shares Outstanding,14926300
Net Fixed Assets,701754000.0
Construction in Progress,250000.0
Net Debt,-21503000.0
3-5yr Average ROA (%),29.665167506179234
3-5yr Average ROE (%),42.51887998520508
ROE,46.03317833838565
ROA,29.976743005388297
insidersPercentHeld,0.78664
institutionsPercentHeld,0.00209
institutionsFloatPercentHeld,0.0098
institutionsCount,4.0
current,1412.3
Normalized EBIT,1628508333.3333333
Normalized Net Income,1165291666.6666667
