,Value
ticker,QUESS.NS
ROCE,5.737377341659233
ROCE (3yr avg),7.529117424150615
NFAT,41.25849272190238
NFAT (3yr avg),29.789482857353693
NPM,1.2142653258968044
DPR,141.52698472399047
Retention Ratio,-41.52698472399046
Dep,32.81167488991563
SSGR,-47.832955380659804
Av NPM (over 3 years),1.2142653258968044
Au NFA/T (over 3 years),29.789482857353693
Av Dep%NFA (over 3 years),32.81167488991563
Au Retention ratio (over 3 years),-41.52698472399046
d/e,0.04033093330351308
Interest coverage,5.728561065340173
tax %,-9.790176328444625
cPAT,7892990000.0
CFO,3804770000.0
cCFO,19298810000.0
cCFO/cPAT,2.445056942932906
p/a,0.7322411692453593
p/e,83.03738
EY,1.1525819902522334
Earnings Growth 5yr cagr,-42.63986201959496
Sales Growth 5yr cagr,3.0133620253608884
PEG,-1.9474120240314226
no. shares (cr),14.9084992
Current Price,266.55
market cap,39738604617.6
d/e_market,0.028407137363349554
p/s,0.26436454
NFA + CWIP,1008770000.0
Capex,-4891210000.0
Capex_from_cashflow_statement,17010000.0
FCF,8695980000.0
FCF%,1898.6026811056283
FCF_capex_from_cashflow,3787760000.0
FCF%_capex_from_cashflow,826.985721147548
DV,3.737297809753077
Mcap (cr),3973.8601472
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,2.285546826746426
Market Cap,39738601472
Net Income,458020000.0
Total Revenue,149671990000.0
Total Assets,28118280000.0
Total Liabilities,17258410000.0
Total Stockholders Equity,27989930000.0
Total Debt,1128860000.0
Cash and Cash Equivalents,808950000.0
Current Assets,18961950000.0
Current Liabilities,14105780000.0
Working Capital,4856170000.0
Operating Cash Flow,3804770000.0
Capital Expenditure,17010000.0
Dividends Paid,1485150000.0
Depreciation & Amortization,412100000.0
Interest Expense,385980000.0
Income Tax Expense,-40920000.0
Shares Outstanding,149084992
Net Fixed Assets,1008770000.0
Construction in Progress,0.0
Net Debt,319910000.0
3-5yr Average ROA (%),3.056337571163477
3-5yr Average ROE (%),7.149260800473679
ROE,2.3585911277589933
ROA,1.0103154660521805
insidersPercentHeld,0.63445
institutionsPercentHeld,0.18229
institutionsFloatPercentHeld,0.49869
institutionsCount,34.0
current,266.55
high,453.0
low,334.0
mean,382.44443
median,385.0
Normalized EBIT,2199160000.0
Normalized Net Income,1826913333.3333333
