,Value
ticker,TRU.NS
ROCE,-3.230371836356711
ROCE (3yr avg),-1.0459817816408137
NFAT,11.273727119125413
NFAT (3yr avg),8.605971876412418
NPM,-7.603558866225771
DPR,5.989459376427635
Retention Ratio,94.01054062357237
Dep,62.592705885607934
SSGR,-124.10945618708165
Av NPM (over 3 years),-7.603558866225771
Au NFA/T (over 3 years),8.605971876412418
Av Dep%NFA (over 3 years),62.592705885607934
Au Retention ratio (over 3 years),94.01054062357237
d/e,2.456144432421413
Interest coverage,
tax %,16.738334935329927
cPAT,-436707000.0
CFO,2116161000.0
cCFO,-3364305000.0
cCFO/cPAT,7.703803694467916
p/a,-6.433247806425365
p/e,inf
EY,-47.9305024702208
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,39.067744864573605
PEG,
no. shares (cr),11.8862
Current Price,10.4
market cap,1236164800.0
d/e_market,4.210416766437614
p/s,3.4588034
NFA + CWIP,146596000.0
Capex,220821000.0
Capex_from_cashflow_statement,1987000.0
FCF,1895340000.0
FCF%,-319.88860759493673
FCF_capex_from_cashflow,2114174000.0
FCF%_capex_from_cashflow,-356.82261603375525
DV,0.09456667913533857
Mcap (cr),124.8883968
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.8956501891869286
Market Cap,1248883968
Net Income,-592500000.0
Total Revenue,1965005000.0
Total Assets,6992271000.0
Total Liabilities,5370902000.0
Total Stockholders Equity,2119081000.0
Total Debt,5204769000.0
Cash and Cash Equivalents,
Current Assets,6047811000.0
Current Liabilities,21866000.0
Working Capital,6025945000.0
Operating Cash Flow,2116161000.0
Capital Expenditure,1987000.0
Dividends Paid,1169000.0
Depreciation & Amortization,276864000.0
Interest Expense,
Income Tax Expense,-119112000.0
Shares Outstanding,118862000
Net Fixed Assets,146596000.0
Construction in Progress,0.0
Net Debt,
3-5yr Average ROA (%),-1.9420843584263405
3-5yr Average ROE (%),-8.74412638559768
ROE,-31.68068013206967
ROA,-7.3138044262774065
insidersPercentHeld,0.54658
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,10.4
Normalized EBIT,-78693333.33333333
Normalized Net Income,-158851666.66666666
