,Value
ticker,EDELWEISS.NS
ROCE,
ROCE (3yr avg),0.0
NFAT,7.422000746702066
NFAT (3yr avg),6.2432144638691724
NPM,6.287407823963677
DPR,35.94430165625004
Retention Ratio,64.05569834374995
Dep,13.581453413947813
SSGR,11.562736909629956
Av NPM (over 3 years),6.287407823963677
Au NFA/T (over 3 years),6.2432144638691724
Av Dep%NFA (over 3 years),13.581453413947813
Au Retention ratio (over 3 years),64.05569834374995
d/e,3.7805491855825295
Interest coverage,0.0
tax %,33.15785534293057
cPAT,13524670000.0
CFO,20517500000.0
cCFO,134282160000.0
cCFO/cPAT,9.928682917956593
p/a,0.9292497355111028
p/e,18.107382
EY,3.9330918448941703
Earnings Growth 5yr cagr,40.80268822469213
Sales Growth 5yr cagr,23.250840046206946
PEG,0.44377914269487145
no. shares (cr),93.9619008
Current Price,107.92
market cap,101403683343.36
d/e_market,1.7755114416343278
p/s,1.6067331
NFA + CWIP,9567100000.0
Capex,1279850000.0
Capex_from_cashflow_statement,1655200000.0
FCF,19237650000.0
FCF%,482.35212998019205
FCF_capex_from_cashflow,18862300000.0
FCF%_capex_from_cashflow,472.94085199207683
DV,1.3563609867531132
Mcap (cr),10141.3715968
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.9376215425855977
Market Cap,101413715968
Net Income,3988300000.0
Total Revenue,71565900000.0
Total Assets,416225000000.0
Total Liabilities,357043300000.0
Total Stockholders Equity,47623610000.0
Total Debt,180043400000.0
Cash and Cash Equivalents,0
Current Assets,0
Current Liabilities,0
Working Capital,0
Operating Cash Flow,20517500000.0
Capital Expenditure,1655200000.0
Dividends Paid,1375400000.0
Depreciation & Amortization,1471400000.0
Interest Expense,25370400000.0
Income Tax Expense,2658000000.0
Shares Outstanding,939619008
Net Fixed Assets,9562700000.0
Construction in Progress,4400000.0
Net Debt,0
3-5yr Average ROA (%),0.8996175277469517
3-5yr Average ROE (%),7.059071171643333
ROE,8.682400119907378
ROA,0.9435065767433116
insidersPercentHeld,0.42251
institutionsPercentHeld,0.16699
institutionsFloatPercentHeld,0.28917
institutionsCount,30.0
current,107.92
Normalized EBIT,0.0
Normalized Net Income,3878943333.3333335
