,Value
ticker,INTC
longName,Intel Corporation
ROCE,-6.327610543530304
ROCE (3yr avg),0.062191636182258314
NFAT,0.519157631277925
NFAT (3yr avg),0.6684217171868156
NPM,-6.499000241838154
DPR,83.04544995074619
Retention Ratio,16.954550049253815
Dep,13.34490649776197
SSGR,-14.081424512047782
Av NPM (over 3 years),-6.499000241838154
Au NFA/T (over 3 years),0.6684217171868156
Av Dep%NFA (over 3 years),13.34490649776197
Au Retention ratio (over 3 years),16.95455004925381
d/e,0.4736338668434511
Interest coverage,-4.553191489361702
tax %,-71.5700267618198
cPAT,10815000000.0
CFO,8288000000.0
cCFO,64648000000.0
cCFO/cPAT,5.977623670827555
p/a,-9.790574823043032
p/e,inf
EY,-11.751536201859667
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-12.411337018932977
PEG,
no. shares (cr),475.7218036
Current Price,33.55
market cap,159604665107.8
d/e_market,0.3133429713111558
p/s,3.1240675
NFA + CWIP,158337000000.0
Capex,29627000000.0
Capex_from_cashflow_statement,23944000000.0
FCF,-21339000000.0
FCF%,113.77159309021114
FCF_capex_from_cashflow,-15656000000.0
FCF%_capex_from_cashflow,83.4719556408616
DV,1.0018504151617404
Mcap (cr),16579.4267136
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-2.5746862934362933
Market Cap,165794267136
Net Income,-18756000000.0
Total Revenue,53101000000.0
Total Assets,196485000000.0
Total Liabilities,91453000000.0
Total Stockholders Equity,105590000000.0
Total Debt,50011000000.0
Cash and Cash Equivalents,9586000000.0
Current Assets,47324000000.0
Current Liabilities,35666000000.0
Working Capital,11658000000.0
Operating Cash Flow,8288000000.0
Capital Expenditure,23944000000.0
Dividends Paid,1599000000.0
Depreciation & Amortization,11379000000.0
Interest Expense,1034000000.0
Income Tax Expense,8023000000.0
Shares Outstanding,4757218036
Net Fixed Assets,107919000000.0
Construction in Progress,50418000000.0
Net Debt,40425000000.0
3-5yr Average ROA (%),2.738386278796134
3-5yr Average ROE (%),4.887755595832729
ROE,1.6317815789346564
ROA,0.9039941125309428
insidersPercentHeld,0.00077
institutionsPercentHeld,0.65273005
institutionsFloatPercentHeld,0.65323997
institutionsCount,2692.0
current,33.55
high,43.0
low,14.0
mean,25.38114
median,23.0
Normalized EBIT,-90666666.66666667
Normalized Net Income,-3017666666.6666665
Research Asset,45975600000.0
R&D Amortization,13062000000.0
Adjusted EBIT (R&D),-6692000000.0
Adjusted Book Equity (R&D),151565600000.0
Adjusted D/E (R&D),0.3299627356075521
Adjusted Invested Capital (R&D),191990600000.0
Adjusted ROC (R&D),-5.980223089516352
Adjusted ROE (R&D),-12.37483967338235
