,Value
ticker,ALMONDZ.NS
ROCE,7.482710040983606
ROCE (3yr avg),11.220833605015443
NFAT,7.232646458458468
NFAT (3yr avg),6.085838156692712
NPM,20.790306425820223
DPR,0.0
Retention Ratio,100.0
Dep,9.673961371350739
SSGR,116.85247876423965
Av NPM (over 3 years),20.790306425820223
Au NFA/T (over 3 years),6.085838156692712
Av Dep%NFA (over 3 years),9.673961371350739
Au Retention ratio (over 3 years),100.0
d/e,0.24143981961340535
Interest coverage,4.0
tax %,14.546351084812622
cPAT,857293000.0
CFO,193138000.0
cCFO,161680000.0
cCFO/cPAT,0.18859363134890872
p/a,5.4657424421050775
p/e,19.066038
EY,4.938157580957907
Earnings Growth 5yr cagr,-4.480824978166098
Sales Growth 5yr cagr,32.36561444015229
PEG,-4.255028503211769
no. shares (cr),17.3647008
Current Price,20.21
market cap,3509406031.6800003
d/e_market,0.15133615067782716
p/s,2.3707397
NFA + CWIP,200300000.0
Capex,3194000.0
Capex_from_cashflow_statement,59030000.0
FCF,189944000.0
FCF%,109.60415464512405
FCF_capex_from_cashflow,134108000.0
FCF%_capex_from_cashflow,77.38488170802077
DV,0.0
Mcap (cr),350.9405952
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.9834626018701653
Market Cap,3509405952
Net Income,173300000.0
Total Revenue,1511200000.0
Total Assets,3512100000.0
Total Liabilities,1098000000.0
Total Stockholders Equity,2199720000.0
Total Debt,531100000.0
Cash and Cash Equivalents,0
Current Assets,949200000.0
Current Liabilities,388900000.0
Working Capital,560300000.0
Operating Cash Flow,193138000.0
Capital Expenditure,59030000.0
Dividends Paid,0
Depreciation & Amortization,20477000.0
Interest Expense,30900000.0
Income Tax Expense,29500000.0
Shares Outstanding,173647008
Net Fixed Assets,200300000.0
Construction in Progress,0.0
Net Debt,0
3-5yr Average ROA (%),7.604287893201373
3-5yr Average ROE (%),10.461124480399052
ROE,7.512213306977731
ROA,5.1864813898692725
insidersPercentHeld,0.67639
institutionsPercentHeld,0.010190001
institutionsFloatPercentHeld,0.031489998
institutionsCount,1.0
current,20.21
Normalized EBIT,276039666.6666667
Normalized Net Income,223957666.66666666
