,Value
ticker,APLD
longName,Applied Digital Corporation
ROCE,-10.937492854126617
ROCE (3yr avg),-22.332461351488945
NFAT,0.17649136013268094
NFAT (3yr avg),0.35333434334879715
NPM,-116.70363443135739
DPR,-0.3772387279192724
Retention Ratio,100.37723872791928
Dep,15.34603921209706
SSGR,-56.73699715642019
Av NPM (over 3 years),-116.70363443135739
Au NFA/T (over 3 years),0.35333434334879715
Av Dep%NFA (over 3 years),15.34603921209706
Au Retention ratio (over 3 years),100.37723872791928
d/e,5.630673716254106
Interest coverage,-2.7358029717077144
tax %,-0.06446190112049952
cPAT,-448505000.0
CFO,-115402000.0
cCFO,-43745000.0
cCFO/cPAT,0.09753514453573539
p/a,-30.289028100573233
p/e,inf
EY,-3.7400703950288423
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,156.4540843746954
PEG,
no. shares (cr),26.9315269
Current Price,22.94
market cap,6178092270.860001
d/e_market,0.11376926228752463
p/s,42.845997
NFA + CWIP,2417777000.0
Capex,1989479000.0
Capex_from_cashflow_statement,681603000.0
FCF,-2104881000.0
FCF%,910.9475688659036
FCF_capex_from_cashflow,-797005000.0
FCF%_capex_from_cashflow,344.9267522125809
DV,0.04232698194447633
Mcap (cr),617.8092544
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,18.239553907211313
Market Cap,6178092544
Net Income,-231065000.0
Total Revenue,144193000.0
Total Assets,1870090000.0
Total Liabilities,1236365000.0
Total Stockholders Equity,124830000.0
Total Debt,702877000.0
Cash and Cash Equivalents,9430000.0
Current Assets,430593000.0
Current Liabilities,558144000.0
Working Capital,-127551000.0
Operating Cash Flow,-115402000.0
Capital Expenditure,681603000.0
Dividends Paid,2615000.0
Depreciation & Amortization,97945000.0
Interest Expense,14739000.0
Income Tax Expense,102000.0
Shares Outstanding,269315269
Net Fixed Assets,1294621000.0
Construction in Progress,1123156000.0
Net Debt,693447000.0
3-5yr Average ROA (%),-26.16591780395214
3-5yr Average ROE (%),-114.85468761192338
ROE,-161.94893326172922
ROA,-29.07489501608844
insidersPercentHeld,0.16575001
institutionsPercentHeld,0.58112
institutionsFloatPercentHeld,0.69658
institutionsCount,369.0
current,22.94
high,43.0
low,13.0
mean,23.22222
median,21.0
Normalized EBIT,-81023666.66666667
Normalized Net Income,-141661666.66666666
