,Value
ticker,GLOBE.NS
ROCE,18.33167587149935
ROCE (3yr avg),19.97389771553899
NFAT,11.442933758276213
NFAT (3yr avg),13.048360293986834
NPM,1.606650708473605
DPR,0.0
Retention Ratio,100.0
Dep,12.022817610266385
SSGR,8.941339700486417
Av NPM (over 3 years),1.606650708473605
Au NFA/T (over 3 years),13.048360293986834
Av Dep%NFA (over 3 years),12.022817610266385
Au Retention ratio (over 3 years),100.0
d/e,1.4252203705807922
Interest coverage,1.270836764426427
tax %,27.57553348021987
cPAT,280012000.0
CFO,-175027000.0
cCFO,-150592000.0
cCFO/cPAT,-0.5378055226204591
p/a,3.8421435793731042
p/e,6.9999995
EY,13.068326507258465
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,13.593553154705184
PEG,
no. shares (cr),34.6155008
Current Price,2.1
market cap,726925516.8000001
d/e_market,2.0360545417574203
p/s,0.13176456
NFA + CWIP,684051000.0
Capex,448750000.0
Capex_from_cashflow_statement,40538000.0
FCF,-623777000.0
FCF%,-656.6281040453908
FCF_capex_from_cashflow,-215565000.0
FCF%_capex_from_cashflow,-226.91769213764644
DV,0.0
Mcap (cr),74.4233664
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,True
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,3.5638901426637033
Market Cap,744233664
Net Income,94997000.0
Total Revenue,5540022000.0
Total Assets,3852399000.0
Total Liabilities,2393402000.0
Total Stockholders Equity,1038478000.0
Total Debt,1480060000.0
Cash and Cash Equivalents,154227000.0
Current Assets,3037516000.0
Current Liabilities,2275691000.0
Working Capital,761825000.0
Operating Cash Flow,-175027000.0
Capital Expenditure,40538000.0
Dividends Paid,0
Depreciation & Amortization,51102000.0
Interest Expense,157870000.0
Income Tax Expense,36170000.0
Shares Outstanding,346155008
Net Fixed Assets,683184000.0
Construction in Progress,867000.0
Net Debt,1325833000.0
3-5yr Average ROA (%),2.8189584076135668
3-5yr Average ROE (%),9.152283877819526
ROE,7.607443517953133
ROA,3.003905675015522
insidersPercentHeld,1.33324
institutionsPercentHeld,0.00803
institutionsFloatPercentHeld,-0.02411
institutionsCount,2.0
current,2.1
Normalized EBIT,237397000.0
Normalized Net Income,76219000.0
