,Value
ticker,TATAMOTORS.NS
longName,Tata Motors Limited
ROCE,19.372317569824187
ROCE (3yr avg),15.434308047135993
NFAT,4.561980104958095
NFAT (3yr avg),4.354806303867826
NPM,4.78557731349573
DPR,5.362182563769508
Retention Ratio,94.63781743623049
Dep,27.18562747139787
SSGR,-7.462858127684951
Av NPM (over 3 years),4.78557731349573
Au NFA/T (over 3 years),4.354806303867826
Av Dep%NFA (over 3 years),27.18562747139787
Au Retention ratio (over 3 years),94.63781743623049
d/e,0.8714760121529005
Interest coverage,0.8001180405272477
tax %,31.089402013025456
cPAT,502018200000.0
CFO,631020000000.0
cCFO,1806878400000.0
cCFO/cPAT,3.599228872578723
p/a,7.508147540629789
p/e,10.979813
EY,11.298934785401581
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,16.645098816256755
PEG,
no. shares (cr),368.171008
Current Price,669.0
market cap,2463064043520.0
d/e_market,0.3004550376783538
p/s,0.5636302
NFA + CWIP,1171430000000.0
Capex,367830000000.0
Capex_from_cashflow_statement,380420000000.0
FCF,263190000000.0
FCF%,94.57060725835429
FCF_capex_from_cashflow,250600000000.0
FCF%_capex_from_cashflow,90.04671218109954
DV,0.9350142583823156
Mcap (cr),246306.4129536
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.41708662166016924
Market Cap,2463064129536
Net Income,278300000000.0
Total Revenue,4368210000000.0
Total Assets,3786420000000.0
Total Liabilities,2558880000000.0
Total Stockholders Equity,849180000000.0
Total Debt,740040000000.0
Cash and Cash Equivalents,28360000000.0
Current Assets,1603250000000.0
Current Liabilities,1780310000000.0
Working Capital,-177060000000.0
Operating Cash Flow,631020000000.0
Capital Expenditure,380420000000.0
Dividends Paid,23030000000.0
Depreciation & Amortization,232560000000.0
Interest Expense,50830000000.0
Income Tax Expense,105020000000.0
Shares Outstanding,3681710080
Net Fixed Assets,991050000000.0
Construction in Progress,180380000000.0
Net Debt,711680000000.0
3-5yr Average ROA (%),4.804884534402446
3-5yr Average ROE (%),26.794643064090312
ROE,48.217215337954705
ROA,8.885519704423112
insidersPercentHeld,0.44134998
institutionsPercentHeld,0.23777
institutionsFloatPercentHeld,0.42561
institutionsCount,232.0
current,669.0
high,1300.0
low,575.0
mean,746.7308
median,720.0
Normalized EBIT,295018033333.3333
Normalized Net Income,205477633333.33334
Research Asset,295641760000.0
R&D Amortization,83092920000.0
Adjusted EBIT (R&D),412697080000.0
Adjusted Book Equity (R&D),1144821760000.0
Adjusted D/E (R&D),0.646423771679532
Adjusted Invested Capital (R&D),1856501760000.0
Adjusted ROC (R&D),15.318704879804839
Adjusted ROE (R&D),24.30946106405245
