,Value
ticker,EL
longName,The Estée Lauder Companies Inc.
ROCE,-4.724354983744899
ROCE (3yr avg),4.031008264080806
NFAT,2.881045751633987
NFAT (3yr avg),3.0706012047987166
NPM,0.3043627953390618
DPR,93.40778947140774
Retention Ratio,6.592210528592258
Dep,15.990082388320218
SSGR,-15.928473120349967
Av NPM (over 3 years),0.3043627953390618
Au NFA/T (over 3 years),3.0706012047987166
Av Dep%NFA (over 3 years),15.990082388320218
Au Retention ratio (over 3 years),6.5922105285922425
d/e,1.781520511855476
Interest coverage,3.196078431372549
tax %,-8.942307692307692
cPAT,2653000000.0
CFO,1272000000.0
cCFO,8403000000.0
cCFO/cPAT,3.167357708254806
p/a,-5.22673801725331
p/e,inf
EY,-5.475571656821543
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-6.8717175083476185
PEG,
no. shares (cr),23.4815064
Current Price,88.12
market cap,20691903439.68
d/e_market,0.4575219494715759
p/s,2.179851
NFA + CWIP,5586000000.0
Capex,946000000.0
Capex_from_cashflow_statement,602000000.0
FCF,326000000.0
FCF%,-28.773168578993825
FCF_capex_from_cashflow,670000000.0
FCF%_capex_from_cashflow,-59.135039717563984
DV,2.986675449175387
Mcap (cr),3122.8547072
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.2562893081761006
Market Cap,31228547072
Net Income,-1133000000.0
Total Revenue,14326000000.0
Total Assets,19892000000.0
Total Liabilities,16027000000.0
Total Stockholders Equity,5314000000.0
Total Debt,9467000000.0
Cash and Cash Equivalents,544000000.0
Current Assets,7069000000.0
Current Liabilities,5435000000.0
Working Capital,1634000000.0
Operating Cash Flow,1272000000.0
Capital Expenditure,602000000.0
Dividends Paid,618000000.0
Depreciation & Amortization,829000000.0
Interest Expense,357000000.0
Income Tax Expense,93000000.0
Shares Outstanding,234815064
Net Fixed Assets,5124000000.0
Construction in Progress,462000000.0
Net Debt,8923000000.0
3-5yr Average ROA (%),3.061939056479267
3-5yr Average ROE (%),10.807307148145266
ROE,-24.686785052838
ROA,-5.451177560201112
insidersPercentHeld,0.00426
institutionsPercentHeld,0.95396006
institutionsFloatPercentHeld,0.95805
institutionsCount,1255.0
current,88.12
high,120.0
low,61.0
mean,92.34783
median,90.0
Normalized EBIT,706333333.3333334
Normalized Net Income,87666666.66666667
