,Value
ticker,CANFINHOME.NS
ROCE,
ROCE (3yr avg),0.0
NFAT,26.43879991958284
NFAT (3yr avg),25.854234379752224
NPM,61.21851425223421
DPR,9.686511841555522
Retention Ratio,90.31348815844447
Dep,27.35578388554087
SSGR,1402.0880087157454
Av NPM (over 3 years),61.21851425223421
Au NFA/T (over 3 years),25.854234379752224
Av Dep%NFA (over 3 years),27.35578388554087
Au Retention ratio (over 3 years),90.31348815844449
d/e,8.026023716732587
Interest coverage,0.0
tax %,20.44650874432293
cPAT,27001815000.0
CFO,9333735000.0
cCFO,-68021436000.0
cCFO/cPAT,-2.519143102047029
p/a,2.341882853100015
p/e,11.1742935
EY,8.70095127578275
Earnings Growth 5yr cagr,22.079261527646477
Sales Growth 5yr cagr,18.76533802696634
PEG,0.5060990597900271
no. shares (cr),13.3154
Current Price,739.85
market cap,98513986900.0
d/e_market,3.5389763725012737
p/s,7.2648344
NFA + CWIP,503447000.0
Capex,105944000.0
Capex_from_cashflow_statement,166452000.0
FCF,9227791000.0
FCF%,107.65473034725855
FCF_capex_from_cashflow,9167283000.0
FCF%_capex_from_cashflow,106.94882224597492
DV,1.3516263445429597
Mcap (cr),9852.6560256
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,0.9886493456263757
Market Cap,98526560256
Net Income,8571654000.0
Total Revenue,13611104000.0
Total Assets,409673338000.0
Total Liabilities,358998401000.0
Total Stockholders Equity,43438530000.0
Total Debt,348638672000.0
Cash and Cash Equivalents,0
Current Assets,0
Current Liabilities,0
Working Capital,0
Operating Cash Flow,9333735000.0
Capital Expenditure,166452000.0
Dividends Paid,1331541000.0
Depreciation & Amortization,128681000.0
Interest Expense,24881571000.0
Income Tax Expense,2203051000.0
Shares Outstanding,133154000
Net Fixed Assets,503447000.0
Construction in Progress,0
Net Debt,0
3-5yr Average ROA (%),2.133763826984279
3-5yr Average ROE (%),18.503037882234477
ROE,18.215573760554374
ROA,2.210075404102636
insidersPercentHeld,0.38478002
institutionsPercentHeld,0.28764
institutionsFloatPercentHeld,0.46754003
institutionsCount,49.0
current,739.85
high,970.0
low,800.0
mean,894.8
median,900.0
Normalized EBIT,0.0
Normalized Net Income,7430254666.666667
