,Value
ticker,RUSHIL.NS
ROCE,10.52219528302107
ROCE (3yr avg),13.293708586990425
NFAT,1.3384273258320585
NFAT (3yr avg),1.3342847002724316
NPM,6.638503307360153
DPR,3.3589932129215136
Retention Ratio,96.64100678707848
Dep,4.443228230534973
SSGR,4.116897188797316
Av NPM (over 3 years),6.638503307360153
Au NFA/T (over 3 years),1.3342847002724316
Av Dep%NFA (over 3 years),4.443228230534973
Au Retention ratio (over 3 years),96.64100678707848
d/e,0.500504163099388
Interest coverage,2.7385422318683306
tax %,23.444945473152323
cPAT,1916690000.0
CFO,1081410000.0
cCFO,2573455000.0
cCFO/cPAT,1.3426558285377395
p/a,4.373564077252473
p/e,31.547945
EY,7.115761608355396
Earnings Growth 5yr cagr,19.85443096204196
Sales Growth 5yr cagr,13.32790818925973
PEG,1.5889624366628234
no. shares (cr),29.3416992
Current Price,23.03
market cap,6757393325.76
d/e_market,0.40202484434994185
p/s,0.7931129
NFA + CWIP,7189700000.0
Capex,1122167000.0
Capex_from_cashflow_statement,1082890000.0
FCF,-40757000.0
FCF%,-8.476208302137925
FCF_capex_from_cashflow,-1480000.0
FCF%_capex_from_cashflow,-0.30779469262124615
DV,0.4068136731837822
Mcap (cr),675.7393408
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,-0.037688758195319076
Market Cap,6757393408
Net Income,480840000.0
Total Revenue,8979440000.0
Total Assets,12390540000.0
Total Liabilities,6027030000.0
Total Stockholders Equity,5427807000.0
Total Debt,2716640000.0
Cash and Cash Equivalents,673140000.0
Current Assets,5007520000.0
Current Liabilities,3819800000.0
Working Capital,1187720000.0
Operating Cash Flow,1081410000.0
Capital Expenditure,1082890000.0
Dividends Paid,27490000.0
Depreciation & Amortization,300080000.0
Interest Expense,276450000.0
Income Tax Expense,146620000.0
Shares Outstanding,293416992
Net Fixed Assets,7114920000.0
Construction in Progress,74780000.0
Net Debt,2043500000.0
3-5yr Average ROA (%),5.489174332635604
3-5yr Average ROE (%),13.86309621145532
ROE,8.182117281949102
ROA,4.1124189467361605
insidersPercentHeld,0.57932
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,23.03
Normalized EBIT,1014061666.6666666
Normalized Net Income,562881000.0
Research Asset,0.0
R&D Amortization,0.0
Adjusted EBIT (R&D),901830000.0
Adjusted Book Equity (R&D),5427807000.0
Adjusted D/E (R&D),0.500504163099388
Adjusted Invested Capital (R&D),7471307000.0
Adjusted ROC (R&D),9.240638194086662
Adjusted ROE (R&D),8.858826410003157
