,Value
ticker,PCYO
longName,Pure Cycle Corporation
ROCE,11.645230245280969
ROCE (3yr avg),9.174191115086439
NFAT,0.42352230538039953
NFAT (3yr avg),0.33105065794700445
NPM,38.14312235636944
DPR,0.0
Retention Ratio,100.0
Dep,0.0
SSGR,12.627305752229198
Av NPM (over 3 years),38.14312235636944
Au NFA/T (over 3 years),0.33105065794700445
Av Dep%NFA (over 3 years),0.0
Au Retention ratio (over 3 years),100.0
d/e,0.05958522929106687
Interest coverage,27.886104783599087
tax %,25.710081883316278
cPAT,46041000.0
CFO,2212000.0
cCFO,20783000.0
cCFO/cPAT,0.4514020112508416
p/a,8.717421330771078
p/e,19.767857
EY,4.35755670003726
Earnings Growth 5yr cagr,-17.017346663375655
Sales Growth 5yr cagr,18.84675173008268
PEG,-1.161629799934906
no. shares (cr),2.4074305
Current Price,11.07
market cap,266502556.35
d/e_market,0.026435018472197105
p/s,9.709715
NFA + CWIP,70649000.0
Capex,-3072000.0
Capex_from_cashflow_statement,2673000.0
FCF,5284000.0
FCF%,45.500731938344956
FCF_capex_from_cashflow,-461000.0
FCF%_capex_from_cashflow,-3.9696891414793765
DV,0.0
Mcap (cr),26.6502544
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,2.38878842676311
Market Cap,266502544
Net Income,11613000.0
Total Revenue,28747000.0
Total Assets,147354000.0
Total Liabilities,17652000.0
Total Stockholders Equity,118234000.0
Total Debt,7045000.0
Cash and Cash Equivalents,530000.0
Current Assets,37862000.0
Current Liabilities,9349000.0
Working Capital,28513000.0
Operating Cash Flow,2212000.0
Capital Expenditure,2673000.0
Dividends Paid,0
Depreciation & Amortization,0
Interest Expense,439000.0
Income Tax Expense,4019000.0
Shares Outstanding,24074305
Net Fixed Assets,67488000.0
Construction in Progress,3161000.0
Net Debt,6515000.0
3-5yr Average ROA (%),9.207149908271898
3-5yr Average ROE (%),10.48078830309475
ROE,9.367740061951471
ROA,8.278148055743664
insidersPercentHeld,0.03323
institutionsPercentHeld,0.68691003
institutionsFloatPercentHeld,0.71052
institutionsCount,145.0
current,11.07
Normalized EBIT,11764000.0
Normalized Net Income,8643666.666666666
