,Value
ticker,CRH
longName,CRH plc
ROCE,13.210308306669644
ROCE (3yr avg),11.712606528791483
NFAT,1.699610597482023
NFAT (3yr avg),1.7458960506823333
NPM,10.237352107020607
DPR,34.05901659836065
Retention Ratio,65.94098340163936
Dep,8.457418162725887
SSGR,3.3284463171894125
Av NPM (over 3 years),10.237352107020607
Au NFA/T (over 3 years),1.7458960506823333
Av Dep%NFA (over 3 years),8.457418162725887
Au Retention ratio (over 3 years),65.94098340163934
d/e,0.7340078641987149
Interest coverage,7.923202614379085
tax %,23.016546457361052
cPAT,13162000000.0
CFO,4989000000.0
cCFO,17785000000.0
cCFO/cPAT,1.3512384136149522
p/a,7.356379953232636
p/e,25.136269
EY,4.341890161518702
Earnings Growth 5yr cagr,15.453269462074836
Sales Growth 5yr cagr,6.793642823271928
PEG,1.6265987635619132
no. shares (cr),67.0773998
Current Price,119.9
market cap,80425802360.2
d/e_market,0.19032449227481896
p/s,2.212722
NFA + CWIP,24689000000.0
Capex,6083000000.0
Capex_from_cashflow_statement,2578000000.0
FCF,-1094000000.0
FCF%,-31.328751431844214
FCF_capex_from_cashflow,2411000000.0
FCF%_capex_from_cashflow,69.04352806414661
DV,2.121209798267728
Mcap (cr),8042.5803776
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.21928242132691922
Market Cap,80425803776
Net Income,3492000000.0
Total Revenue,35572000000.0
Total Assets,50613000000.0
Total Liabilities,27763000000.0
Total Stockholders Equity,20854000000.0
Total Debt,15307000000.0
Cash and Cash Equivalents,285000000.0
Current Assets,14083000000.0
Current Liabilities,10296000000.0
Working Capital,3787000000.0
Operating Cash Flow,4989000000.0
Capital Expenditure,2578000000.0
Dividends Paid,1706000000.0
Depreciation & Amortization,1798000000.0
Interest Expense,612000000.0
Income Tax Expense,1085000000.0
Shares Outstanding,670773998
Net Fixed Assets,22726000000.0
Construction in Progress,1963000000.0
Net Debt,15022000000.0
3-5yr Average ROA (%),7.71664749933778
3-5yr Average ROE (%),16.499446816078894
ROE,14.777615028713583
ROA,6.850023709962495
insidersPercentHeld,0.00127
institutionsPercentHeld,0.85554004
institutionsFloatPercentHeld,0.85662
institutionsCount,1406.0
current,119.9
high,152.0
low,90.0
mean,124.25
median,126.0
Normalized EBIT,4507000000.0
Normalized Net Income,3510666666.6666665
