,Value
ticker,SPANDANA.NS
ROCE,4.455132022912512
ROCE (3yr avg),4.817903010200704
NFAT,71.67466927976483
NFAT (3yr avg),77.7522243776303
NPM,-7.943703050428315
DPR,0.0
Retention Ratio,100.0
Dep,72.38493905349124
SSGR,-690.0255210196599
Av NPM (over 3 years),-7.943703050428315
Au NFA/T (over 3 years),77.7522243776303
Av Dep%NFA (over 3 years),72.38493905349124
Au Retention ratio (over 3 years),100.0
d/e,1.5517834604620535
Interest coverage,
tax %,24.923121554975342
cPAT,-4526620000.0
CFO,36685300000.0
cCFO,-3186090000.0
cCFO/cPAT,0.7038562989603722
p/a,-7.734710850638855
p/e,inf
EY,-58.74743988600512
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,16.589736872157967
PEG,
no. shares (cr),7.1305104
Current Price,247.1
market cap,17619491198.399998
d/e_market,3.2098713500385188
p/s,-1.7073317
NFA + CWIP,312400000.0
Capex,239600000.0
Capex_from_cashflow_statement,223000000.0
FCF,36445700000.0
FCF%,-352.0983479857019
FCF_capex_from_cashflow,36462300000.0
FCF%_capex_from_cashflow,-352.25871896435126
DV,0.0
Mcap (cr),1761.9490816
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.9934687735959635
Market Cap,17619490816
Net Income,-10351000000.0
Total Revenue,21943200000.0
Total Assets,84935300000.0
Total Liabilities,58602500000.0
Total Stockholders Equity,36446000000.0
Total Debt,56556300000.0
Cash and Cash Equivalents,
Current Assets,76725300000.0
Current Liabilities,143200000.0
Working Capital,76582100000.0
Operating Cash Flow,36685300000.0
Capital Expenditure,223000000.0
Dividends Paid,0
Depreciation & Amortization,227100000.0
Interest Expense,
Income Tax Expense,-3436400000.0
Shares Outstanding,71305104
Net Fixed Assets,312400000.0
Construction in Progress,0
Net Debt,
3-5yr Average ROA (%),-1.6384163793160267
3-5yr Average ROE (%),-5.910315292859479
ROE,-32.977308387692844
ROA,-9.4633128634681
insidersPercentHeld,0.58787
institutionsPercentHeld,0.08904
institutionsFloatPercentHeld,0.21604
institutionsCount,16.0
current,247.1
high,435.0
low,220.0
mean,314.66666
median,299.0
Normalized EBIT,3512866666.6666665
Normalized Net Income,-1740433333.3333333
