,Value
ticker,KIRIINDUS.NS
ROCE,0.36629498021585394
ROCE (3yr avg),0.8822435074143945
NFAT,1.0104158595287491
NFAT (3yr avg),1.1828930071067352
NPM,23.624492750962855
DPR,-1
Retention Ratio,101.0
Dep,6.9614205031924286
SSGR,21.263279241080866
Av NPM (over 3 years),23.624492750962855
Au NFA/T (over 3 years),1.1828930071067352
Av Dep%NFA (over 3 years),6.9614205031924286
Au Retention ratio (over 3 years),-1
d/e,0.39971049056133506
Interest coverage,-0.7746293152146376
tax %,2.042261855824715
cPAT,9263980000.0
CFO,-3419254000.0
cCFO,-2378972000.0
cCFO/cPAT,-0.2567980500821461
p/a,7.761525419321178
p/e,19.95888
EY,8.261107583172453
Earnings Growth 5yr cagr,-22.40660100702638
Sales Growth 5yr cagr,-20.510379873084915
PEG,-0.890758932769017
no. shares (cr),6.00226
Current Price,533.9
market cap,32046066140.0
d/e_market,0.35070597903971
p/s,4.224619
NFA + CWIP,9310198000.0
Capex,2522929000.0
Capex_from_cashflow_statement,4069666000.0
FCF,-5942183000.0
FCF%,-224.4569306781095
FCF_capex_from_cashflow,-7488920000.0
FCF%_capex_from_cashflow,-282.88256980539103
DV,
Mcap (cr),3205.50912
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,1.737859486309002
Market Cap,32055091200
Net Income,2647360000.0
Total Revenue,7400261000.0
Total Assets,47252162000.0
Total Liabilities,14785812000.0
Total Stockholders Equity,28117218000.0
Total Debt,11238747000.0
Cash and Cash Equivalents,152721000.0
Current Assets,6855351000.0
Current Liabilities,2434458000.0
Working Capital,4420893000.0
Operating Cash Flow,-3419254000.0
Capital Expenditure,4069666000.0
Dividends Paid,
Depreciation & Amortization,445288000.0
Interest Expense,1271026000.0
Income Tax Expense,-22605000.0
Shares Outstanding,60022600
Net Fixed Assets,8682870000.0
Construction in Progress,627328000.0
Net Debt,11086026000.0
3-5yr Average ROA (%),4.976861869212963
3-5yr Average ROE (%),6.2852850429214255
ROE,8.739534369957996
ROA,6.507694277452932
insidersPercentHeld,0.4571
institutionsPercentHeld,0.14002
institutionsFloatPercentHeld,0.25791
institutionsCount,9.0
current,533.9
Normalized EBIT,253089333.33333334
Normalized Net Income,1792082000.0
