,Value
ticker,ORCL
longName,Oracle Corporation
ROCE,13.069747564803489
ROCE (3yr avg),12.786376834895014
NFAT,1.7645485566725077
NFAT (3yr avg),2.746094849248834
NPM,19.487779190781918
DPR,41.06880887683267
Retention Ratio,58.93119112316734
Dep,32.13059124526196
SSGR,-0.5933933804135205
Av NPM (over 3 years),19.487779190781918
Au NFA/T (over 3 years),2.746094849248834
Av Dep%NFA (over 3 years),32.13059124526196
Au Retention ratio (over 3 years),58.93119112316733
d/e,11.960477941176471
Interest coverage,5.045276690888764
tax %,12.125706214689265
cPAT,38130000000.0
CFO,20821000000.0
cCFO,66198000000.0
cCFO/cPAT,1.736113296616837
p/a,8.82632504823516
p/e,65.86417
EY,1.5519666634850753
Earnings Growth 5yr cagr,21.444682516216673
Sales Growth 5yr cagr,10.588419257288816
PEG,3.0713520682897912
no. shares (cr),285.0792605
Current Price,281.24
market cap,801756912230.2001
d/e_market,0.12984484251020678
p/s,13.648586
NFA + CWIP,60032000000.0
Capex,39036000000.0
Capex_from_cashflow_statement,21215000000.0
FCF,-18215000000.0
FCF%,-146.38752712368398
FCF_capex_from_cashflow,-394000000.0
FCF%_capex_from_cashflow,-3.166438961665193
DV,0.5915758165160904
Mcap (cr),80551.2216576
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.8748379040391911
Market Cap,805512216576
Net Income,12443000000.0
Total Revenue,57399000000.0
Total Assets,168361000000.0
Total Liabilities,147392000000.0
Total Stockholders Equity,8704000000.0
Total Debt,104104000000.0
Cash and Cash Equivalents,4818000000.0
Current Assets,24579000000.0
Current Liabilities,32643000000.0
Working Capital,-8064000000.0
Operating Cash Flow,20821000000.0
Capital Expenditure,21215000000.0
Dividends Paid,4743000000.0
Depreciation & Amortization,6174000000.0
Interest Expense,3578000000.0
Income Tax Expense,1717000000.0
Shares Outstanding,2850792605
Net Fixed Assets,43522000000.0
Construction in Progress,16510000000.0
Net Debt,99286000000.0
3-5yr Average ROA (%),7.290603718830155
3-5yr Average ROE (%),-58.1456513274981
ROE,214.11475912856704
ROA,7.602411388727484
insidersPercentHeld,0.40941003
institutionsPercentHeld,0.44517
institutionsFloatPercentHeld,0.75377
institutionsCount,4562.0
current,281.24
high,400.0
low,175.14314
mean,330.86865
median,345.0
Normalized EBIT,15208000000.0
Normalized Net Income,10471000000.0
Research Asset,25053400000.0
R&D Amortization,6923400000.0
Adjusted EBIT (R&D),20674600000.0
Adjusted Book Equity (R&D),33757400000.0
Adjusted D/E (R&D),3.083886792229259
Adjusted Invested Capital (R&D),133043400000.0
Adjusted ROC (R&D),13.655437806714088
Adjusted ROE (R&D),36.8600662373287
