,Value
ticker,MP
longName,MP Materials Corp.
ROCE,-3.2420251491215413
ROCE (3yr avg),4.896040298083172
NFAT,0.16789969917164102
NFAT (3yr avg),0.3636800901309131
NPM,10.76123026435299
DPR,0.0
Retention Ratio,100.0
Dep,0.0
SSGR,3.9136451924594056
Av NPM (over 3 years),10.76123026435299
Au NFA/T (over 3 years),0.3636800901309131
Av Dep%NFA (over 3 years),0.0
Au Retention ratio (over 3 years),100.0
d/e,0.6696010115838653
Interest coverage,-7.116123424598001
tax %,29.91311986459126
cPAT,382924000.0
CFO,13349000.0
cCFO,521533000.0
cCFO/cPAT,1.3619752222373107
p/a,-2.8001431229916127
p/e,inf
EY,-0.550800543600249
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-15.000697984661414
PEG,
no. shares (cr),17.7098314
Current Price,67.07
market cap,11877983919.98
d/e_market,0.07699345327969934
p/s,50.200138
NFA + CWIP,1462720000.0
Capex,82753000.0
Capex_from_cashflow_statement,186418000.0
FCF,-69404000.0
FCF%,106.08339447297628
FCF_capex_from_cashflow,-173069000.0
FCF%_capex_from_cashflow,264.5344216189777
DV,0.0
Mcap (cr),1215.4256384
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,-5.199190950633006
Market Cap,12154256384
Net Income,-65424000.0
Total Revenue,203855000.0
Total Assets,2333558000.0
Total Liabilities,1278678000.0
Total Stockholders Equity,1365779000.0
Total Debt,914527000.0
Cash and Cash Equivalents,10204000.0
Current Assets,1031322000.0
Current Liabilities,164019000.0
Working Capital,867303000.0
Operating Cash Flow,13349000.0
Capital Expenditure,186418000.0
Dividends Paid,0
Depreciation & Amortization,0
Interest Expense,23010000.0
Income Tax Expense,-27923000.0
Shares Outstanding,177098314
Net Fixed Assets,1260176000.0
Construction in Progress,202544000.0
Net Debt,904323000.0
3-5yr Average ROA (%),7.533382660535056
3-5yr Average ROE (%),13.35725365508429
ROE,1.8150300196422287
ROA,1.0627778740900946
insidersPercentHeld,0.16395001
institutionsPercentHeld,0.77698
institutionsFloatPercentHeld,0.92934996
institutionsCount,639.0
current,67.07
high,90.0
low,65.0
mean,77.72727
median,80.0
Normalized EBIT,104976666.66666667
Normalized Net Income,82629000.0
Research Asset,25480000.0
R&D Amortization,6536600.0
Adjusted EBIT (R&D),-67566600.0
Adjusted Book Equity (R&D),1391259000.0
Adjusted D/E (R&D),0.6573377063508664
Adjusted Invested Capital (R&D),2295582000.0
Adjusted ROC (R&D),-2.062889583276532
Adjusted ROE (R&D),-4.702503272216029
