,Value
ticker,LNG
longName,"Cheniere Energy, Inc."
ROCE,16.01593221198975
ROCE (3yr avg),23.06071756294136
NFAT,0.5717970644722639
NFAT (3yr avg),0.6713437132188199
NPM,24.47727038057702
DPR,13.695410943788296
Retention Ratio,86.3045890562117
Dep,3.4126557214015087
SSGR,10.769485332047607
Av NPM (over 3 years),24.47727038057702
Au NFA/T (over 3 years),0.6713437132188199
Av Dep%NFA (over 3 years),3.4126557214015087
Au Retention ratio (over 3 years),86.3045890562117
d/e,5.056719367588933
Interest coverage,6.067326732673267
tax %,15.293230247029982
cPAT,12218000000.0
CFO,5394000000.0
cCFO,26804000000.0
cCFO/cPAT,2.193812407922737
p/a,7.54944748816046
p/e,13.9454
EY,6.297308593998509
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-0.3394430621599831
PEG,
no. shares (cr),21.9768104
Current Price,234.98
market cap,51641109077.92
d/e_market,0.4954773523820413
p/s,2.8741875
NFA + CWIP,41722000000.0
Capex,4365000000.0
Capex_from_cashflow_statement,2238000000.0
FCF,1029000000.0
FCF%,31.642066420664207
FCF_capex_from_cashflow,3156000000.0
FCF%_capex_from_cashflow,97.04797047970479
DV,0.7978140039137102
Mcap (cr),5239.93088
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.19076751946607343
Market Cap,52399308800
Net Income,3252000000.0
Total Revenue,15703000000.0
Total Assets,43858000000.0
Total Liabilities,33798000000.0
Total Stockholders Equity,5060000000.0
Total Debt,25587000000.0
Cash and Cash Equivalents,100000000.0
Current Assets,4801000000.0
Current Liabilities,4441000000.0
Working Capital,360000000.0
Operating Cash Flow,5394000000.0
Capital Expenditure,2238000000.0
Dividends Paid,412000000.0
Depreciation & Amortization,1220000000.0
Interest Expense,1010000000.0
Income Tax Expense,811000000.0
Shares Outstanding,219768104
Net Fixed Assets,36236000000.0
Construction in Progress,5486000000.0
Net Debt,25487000000.0
3-5yr Average ROA (%),5.074754467510527
3-5yr Average ROE (%),101.21224598864967
ROE,183.67878055581374
ROA,22.732187636597878
insidersPercentHeld,0.00937
institutionsPercentHeld,0.92282
institutionsFloatPercentHeld,0.93156
institutionsCount,1657.0
current,234.98
high,295.0
low,240.0
mean,270.54544
median,270.5
Normalized EBIT,8844000000.0
Normalized Net Income,4853666666.666667
Research Asset,12400000.0
R&D Amortization,4600000.0
Adjusted EBIT (R&D),6313000000.0
Adjusted Book Equity (R&D),5072400000.0
Adjusted D/E (R&D),5.044357700496806
Adjusted Invested Capital (R&D),30559400000.0
Adjusted ROC (R&D),17.49883300884506
Adjusted ROE (R&D),64.11166311805063
