,Value
ticker,JAGRAN.NS
ROCE,7.11742536746873
ROCE (3yr avg),10.226050106042125
NFAT,4.589528096628123
NFAT (3yr avg),4.303012255096163
NPM,9.135282892142838
DPR,67.94234480694686
Retention Ratio,32.05765519305314
Dep,24.838366515546543
SSGR,-12.23674774428703
Av NPM (over 3 years),9.135282892142838
Au NFA/T (over 3 years),4.303012255096163
Av Dep%NFA (over 3 years),24.838366515546543
Au Retention ratio (over 3 years),32.05765519305314
d/e,0.09631708857644457
Interest coverage,10.319844474074351
tax %,31.24041545064126
cPAT,7369813000.0
CFO,2239445000.0
cCFO,11143567000.0
cCFO/cPAT,1.5120555976114998
p/a,4.592527609135183
p/e,9.940443
EY,8.381452457559774
Earnings Growth 5yr cagr,-10.545917604562627
Sales Growth 5yr cagr,5.325775805324606
PEG,-0.9425868257968684
no. shares (cr),21.7654
Current Price,71.77
market cap,15621027580.0
d/e_market,0.11888846559478387
p/s,0.820404
NFA + CWIP,4081289000.0
Capex,794846000.0
Capex_from_cashflow_statement,552186000.0
FCF,1444599000.0
FCF%,110.33630216555956
FCF_capex_from_cashflow,1687259000.0
FCF%_capex_from_cashflow,128.8703085462193
DV,6.966705579557014
Mcap (cr),1562.1026816
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,True
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.6450700954924099
Market Cap,15621026816
Net Income,1309269000.0
Total Revenue,18881314000.0
Total Assets,27341634000.0
Total Liabilities,6596809000.0
Total Stockholders Equity,19281729000.0
Total Debt,1857160000.0
Cash and Cash Equivalents,780232000.0
Current Assets,14938650000.0
Current Liabilities,5133758000.0
Working Capital,9804892000.0
Operating Cash Flow,2239445000.0
Capital Expenditure,552186000.0
Dividends Paid,1088271000.0
Depreciation & Amortization,1078290000.0
Interest Expense,214498000.0
Income Tax Expense,426785000.0
Shares Outstanding,217654000
Net Fixed Assets,3991440000.0
Construction in Progress,89849000.0
Net Debt,1076928000.0
3-5yr Average ROA (%),5.843933191149831
3-5yr Average ROE (%),9.014506525253784
ROE,6.756994297215699
ROA,4.688492888330046
insidersPercentHeld,0.69032997
institutionsPercentHeld,0.08454
institutionsFloatPercentHeld,0.27299
institutionsCount,12.0
current,71.77
high,79.0
low,79.0
mean,79.0
median,79.0
Normalized EBIT,2332753666.6666665
Normalized Net Income,1715013666.6666667
