,Value
ticker,ANMOL.NS
ROCE,16.98914582350165
ROCE (3yr avg),24.254962207383272
NFAT,697.6006600509055
NFAT (3yr avg),993.4418293139405
NPM,1.088043565854564
DPR,0.0
Retention Ratio,100.0
Dep,33.41481769820728
SSGR,1047.4931727376136
Av NPM (over 3 years),1.088043565854564
Au NFA/T (over 3 years),993.4418293139405
Av Dep%NFA (over 3 years),33.41481769820728
Au Retention ratio (over 3 years),100.0
d/e,2.183034801927363
Interest coverage,0.984664536741214
tax %,26.806282722513092
cPAT,621021249.6800001
CFO,-1200700000.0
cCFO,-151384034.13999987
cCFO/cPAT,-0.2437662708289049
p/a,2.472417423665995
p/e,10.616883
EY,7.51170948163756
Earnings Growth 5yr cagr,-25.545085755251897
Sales Growth 5yr cagr,6.375775265720507
PEG,-0.41561351963037513
no. shares (cr),5.69142
Current Price,16.35
market cap,930547170.0000001
d/e_market,2.3600093265556863
p/s,0.069929674
NFA + CWIP,20700000.0
Capex,9567351.08
Capex_from_cashflow_statement,12600000.0
FCF,-1210267351.08
FCF%,-1731.426825579399
FCF_capex_from_cashflow,-1213300000.0
FCF%_capex_from_cashflow,-1735.7653791130185
DV,0.0
Mcap (cr),93.05472
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,1.0079681444823851
Market Cap,930547200
Net Income,69900000.0
Total Revenue,12742600000.0
Total Assets,3588400000.0
Total Liabilities,2513700000.0
Total Stockholders Equity,1005984878.51
Total Debt,2196100000.0
Cash and Cash Equivalents,491800000.0
Current Assets,3535700000.0
Current Liabilities,2105100000.0
Working Capital,1430600000.0
Operating Cash Flow,-1200700000.0
Capital Expenditure,12600000.0
Dividends Paid,0
Depreciation & Amortization,4700000.0
Interest Expense,156500000.0
Income Tax Expense,25600000.0
Shares Outstanding,56914200
Net Fixed Assets,20700000.0
Construction in Progress,0.0
Net Debt,1704300000.0
3-5yr Average ROA (%),4.221530186610156
3-5yr Average ROE (%),18.90833205445135
ROE,6.7189415102642664
ROA,2.179066079618821
insidersPercentHeld,0.57084
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,16.35
Normalized EBIT,327503809.69
Normalized Net Income,155157382.81333333
