,Value
ticker,DBSTOCKBRO.NS
ROCE,12.080281834261573
ROCE (3yr avg),15.797551725488702
NFAT,3.421288870474931
NFAT (3yr avg),3.2025649049888174
NPM,58.1360378754182
DPR,0.0
Retention Ratio,100.0
Dep,39.44123579947589
SSGR,146.7431988154391
Av NPM (over 3 years),58.1360378754182
Au NFA/T (over 3 years),3.2025649049888174
Av Dep%NFA (over 3 years),39.44123579947589
Au Retention ratio (over 3 years),100.0
d/e,0.04414475211886816
Interest coverage,-8.74957196092255
tax %,18.540100779776484
cPAT,298477976.0
CFO,1600000.0
cCFO,214022133.0
cCFO/cPAT,0.7170449755395017
p/a,4.462691651426109
p/e,18.485508
EY,6.481939855518844
Earnings Growth 5yr cagr,-12.583047206110232
Sales Growth 5yr cagr,-15.856658993235484
PEG,-1.4690803981903189
no. shares (cr),3.5
Current Price,25.51
market cap,892850000.0
d/e_market,0.03277930223441788
p/s,2.581325
NFA + CWIP,
Capex,
Capex_from_cashflow_statement,7089000.0
FCF,
FCF%,
FCF_capex_from_cashflow,-5489000.0
FCF%_capex_from_cashflow,-9.484397138611467
DV,0.0
Mcap (cr),89.876576
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,
Market Cap,898765760
Net Income,57874000.0
Total Revenue,156331000.0
Total Assets,1105026000.0
Total Liabilities,384797000.0
Total Stockholders Equity,662978012.0
Total Debt,29267000.0
Cash and Cash Equivalents,
Current Assets,998958000.0
Current Liabilities,352527000.0
Working Capital,646431000.0
Operating Cash Flow,1600000.0
Capital Expenditure,7089000.0
Dividends Paid,0
Depreciation & Amortization,14814000.0
Interest Expense,19858000.0
Income Tax Expense,13172000.0
Shares Outstanding,35000000
Net Fixed Assets,43696000.0
Construction in Progress,
Net Debt,
3-5yr Average ROA (%),6.279876953678908
3-5yr Average ROE (%),11.610977939980772
ROE,8.368089446903411
ROA,4.819085163346555
insidersPercentHeld,0.81427
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,25.51
Normalized EBIT,106810806.66666667
Normalized Net Income,70701027.0
