,Value
ticker,SMR
longName,NuScale Power Corporation
ROCE,-30.4922947746021
ROCE (3yr avg),-101.74077862166054
NFAT,11.333945234817195
NFAT (3yr avg),6.298058046201518
NPM,-369.3786587244711
DPR,0.0
Retention Ratio,100.0
Dep,56.454893070647266
SSGR,-2382.823126745427
Av NPM (over 3 years),-369.3786587244711
Au NFA/T (over 3 years),6.298058046201518
Av Dep%NFA (over 3 years),56.454893070647266
Au Retention ratio (over 3 years),100.0
d/e,
Interest coverage,
tax %,-0.5585189290291296
cPAT,-354547000.0
CFO,-108666000.0
cCFO,-539691000.0
cCFO/cPAT,1.5221987493900668
p/a,-60.759679442136814
p/e,inf
EY,-2.8344070832401247
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,134.79381723676488
PEG,
no. shares (cr),13.3893376
Current Price,36.0
market cap,4820161536.0
d/e_market,
p/s,90.64903
NFA + CWIP,2465000.0
Capex,191000.0
Capex_from_cashflow_statement,44000.0
FCF,-108857000.0
FCF%,79.67692116261537
FCF_capex_from_cashflow,-108710000.0
FCF%_capex_from_cashflow,79.569325808978
DV,0.0
Mcap (cr),508.79488
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,1.0017576794949663
Market Cap,5087948800
Net Income,-136623000.0
Total Revenue,37045000.0
Total Assets,544673000.0
Total Liabilities,91553000.0
Total Stockholders Equity,93457000.0
Total Debt,
Cash and Cash Equivalents,3377000.0
Current Assets,471137000.0
Current Liabilities,89722000.0
Working Capital,381415000.0
Operating Cash Flow,-108666000.0
Capital Expenditure,44000.0
Dividends Paid,0
Depreciation & Amortization,1842000.0
Interest Expense,
Income Tax Expense,1935000.0
Shares Outstanding,133893376
Net Fixed Assets,2421000.0
Construction in Progress,44000.0
Net Debt,
3-5yr Average ROA (%),-22.323266762512834
3-5yr Average ROE (%),-34.18585062220468
ROE,-29.91174390356407
ROA,-20.35316908837597
insidersPercentHeld,0.15985
institutionsPercentHeld,0.72310996
institutionsFloatPercentHeld,0.8607
institutionsCount,570.0
current,36.0
high,60.0
low,28.31
mean,41.63923
median,40.0
Normalized EBIT,-214761666.66666666
Normalized Net Income,-84018000.0
Research Asset,286009400.0
R&D Amortization,84983400.0
Adjusted EBIT (R&D),-176891400.0
Adjusted Book Equity (R&D),379466400.0
Adjusted D/E (R&D),
Adjusted Invested Capital (R&D),
Adjusted ROC (R&D),
Adjusted ROE (R&D),-36.0039782178343
