,Value
ticker,NTRA
longName,"Natera, Inc."
ROCE,-13.598189399175203
ROCE (3yr avg),-33.45811012799998
NFAT,8.159363565112443
NFAT (3yr avg),6.786176297209501
NPM,-39.390778321990894
DPR,0.0
Retention Ratio,100.0
Dep,13.655935824120741
SSGR,-280.9687020014492
Av NPM (over 3 years),-39.390778321990894
Au NFA/T (over 3 years),6.786176297209501
Av Dep%NFA (over 3 years),13.655935824120741
Au Retention ratio (over 3 years),100.0
d/e,0.24449418353200658
Interest coverage,-20.804305100608328
tax %,-0.36630808882048793
cPAT,-1644742000.0
CFO,135664000.0
cCFO,-878028000.0
cCFO/cPAT,0.5338393498797988
p/a,-13.208443648778282
p/e,inf
EY,-0.8619358429398429
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,39.4699003095377
PEG,
no. shares (cr),13.7248106
Current Price,160.97
market cap,22092827622.82
d/e_market,0.008469626577212015
p/s,11.387209
NFA + CWIP,306656000.0
Capex,140485000.0
Capex_from_cashflow_statement,76918000.0
FCF,-4821000.0
FCF%,2.531692100868579
FCF_capex_from_cashflow,58746000.0
FCF%_capex_from_cashflow,-30.84977891674456
DV,0.0
Mcap (cr),2236.732416
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.03553632503832999
Market Cap,22367324160
Net Income,-190426000.0
Total Revenue,1696911000.0
Total Assets,1660735000.0
Total Liabilities,465315000.0
Total Stockholders Equity,765327000.0
Total Debt,187118000.0
Cash and Cash Equivalents,48635000.0
Current Assets,1375820000.0
Current Liabilities,344045000.0
Working Capital,1031775000.0
Operating Cash Flow,135664000.0
Capital Expenditure,76918000.0
Dividends Paid,0
Depreciation & Amortization,30968000.0
Interest Expense,10685000.0
Income Tax Expense,695000.0
Shares Outstanding,137248106
Net Fixed Assets,248195000.0
Construction in Progress,58461000.0
Net Debt,138483000.0
3-5yr Average ROA (%),-36.15180407215597
3-5yr Average ROE (%),-69.86431862791133
ROE,-59.11353021030257
ROA,-30.661105651876667
insidersPercentHeld,0.03173
institutionsPercentHeld,0.96372
institutionsFloatPercentHeld,0.99529
institutionsCount,921.0
current,160.97
high,235.0
low,37.0
mean,193.8
median,200.0
Normalized EBIT,-379480000.0
Normalized Net Income,-391008666.6666667
Research Asset,956212600.0
R&D Amortization,261087800.0
Adjusted EBIT (R&D),-35995800.0
Adjusted Book Equity (R&D),1721539600.0
Adjusted D/E (R&D),0.1086922426878824
Adjusted Invested Capital (R&D),1860022600.0
Adjusted ROC (R&D),-1.9423234710715684
Adjusted ROE (R&D),-11.061377850384622
