,Value
ticker,NCLH
longName,Norwegian Cruise Line Holdings Ltd.
ROCE,10.713480761714084
ROCE (3yr avg),2.1362288451066065
NFAT,0.5703084790606361
NFAT (3yr avg),0.4894130996304422
NPM,-11.772233489001692
DPR,0.0
Retention Ratio,100.0
Dep,5.780372373487704
SSGR,-11.541857654913318
Av NPM (over 3 years),-11.772233489001692
Au NFA/T (over 3 years),0.4894130996304422
Av Dep%NFA (over 3 years),5.780372373487704
Au Retention ratio (over 3 years),100.0
d/e,43.5511474134578
Interest coverage,1.9618052442175897
tax %,-17.77057265621867
cPAT,-5700061000.0
CFO,2049823000.0
cCFO,1797548000.0
cCFO/cPAT,-0.31535592338397783
p/a,4.669663299473298
p/e,17.104166
EY,8.117994503268982
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,144.57322406410276
PEG,
no. shares (cr),45.5250952
Current Price,24.63
market cap,11212830947.76
d/e_market,1.168348123773069
p/s,1.1922907
NFA + CWIP,17954361000.0
Capex,1946399000.0
Capex_from_cashflow_statement,1210952000.0
FCF,103424000.0
FCF%,11.362065878098164
FCF_capex_from_cashflow,838871000.0
FCF%_capex_from_cashflow,92.15759944718909
DV,0.0
Mcap (cr),1139.9483392
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,True
p/b <3,False
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.05045508807345805
Market Cap,11399483392
Net Income,910257000.0
Total Revenue,9479651000.0
Total Assets,19969811000.0
Total Liabilities,18544372000.0
Total Stockholders Equity,300807000.0
Total Debt,13100490000.0
Cash and Cash Equivalents,448209000.0
Current Assets,1010104000.0
Current Liabilities,5780865000.0
Working Capital,-4770761000.0
Operating Cash Flow,2049823000.0
Capital Expenditure,1210952000.0
Dividends Paid,0
Depreciation & Amortization,973512000.0
Interest Expense,747223000.0
Income Tax Expense,-137350000.0
Shares Outstanding,455250952
Net Fixed Assets,16810650000.0
Construction in Progress,1143711000.0
Net Debt,12652281000.0
3-5yr Average ROA (%),-5.65085390880384
3-5yr Average ROE (%),-45.76514436718824
ROE,89.97233336401388
ROA,0.8734560461514962
insidersPercentHeld,0.004
institutionsPercentHeld,0.79567003
institutionsFloatPercentHeld,0.79887
institutionsCount,860.0
current,24.63
high,43.0
low,25.0
mean,31.11905
median,31.0
Normalized EBIT,311882000.0
Normalized Net Income,-397824666.6666667
