,Value
ticker,NOG
ROCE,16.57328553990551
ROCE (3yr avg),26.052789264172247
NFAT,0.4801031403855494
NFAT (3yr avg),0.7125606766102686
NPM,37.12786334297157
DPR,18.011207838769195
Retention Ratio,81.9887921612308
Dep,0.0
SSGR,21.69083631868334
Av NPM (over 3 years),37.12786334297157
Au NFA/T (over 3 years),0.7125606766102686
Av Dep%NFA (over 3 years),0.0
Au Retention ratio (over 3 years),81.98879216123082
d/e,1.1570648872184857
Interest coverage,4.91934287362808
tax %,23.575938908693526
cPAT,2222875000.0
CFO,1408663000.0
cCFO,3916869000.0
cCFO/cPAT,1.7620734409267278
p/a,11.602997599378268
p/e,4.1765676
EY,21.064061159584504
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,30.43312468551116
PEG,
no. shares (cr),9.7594704
Current Price,25.31
market cap,2470121958.24
d/e_market,0.9591809797473153
p/s,1.1795969
NFA + CWIP,5082170000.0
Capex,1150606000.0
Capex_from_cashflow_statement,1691848000.0
FCF,258057000.0
FCF%,49.596969487303674
FCF_capex_from_cashflow,-283185000.0
FCF%_capex_from_cashflow,-54.426416660900856
DV,6.557125629351736
Mcap (cr),247.0121984
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,True
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,True
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.18319285734061305
Market Cap,2470121984
Net Income,520308000.0
Total Revenue,2163761000.0
Total Assets,5603822000.0
Total Liabilities,3283387000.0
Total Stockholders Equity,2047676000.0
Total Debt,2369294000.0
Cash and Cash Equivalents,5271000.0
Current Assets,500743000.0
Current Liabilities,544270000.0
Working Capital,-43527000.0
Operating Cash Flow,1408663000.0
Capital Expenditure,1691848000.0
Dividends Paid,161969000.0
Depreciation & Amortization,0
Interest Expense,157717000.0
Income Tax Expense,160509000.0
Shares Outstanding,97594704
Net Fixed Assets,5082170000.0
Construction in Progress,0
Net Debt,2364023000.0
3-5yr Average ROA (%),23.52022845192923
3-5yr Average ROE (%),83.64702530545408
ROE,23.823020980922873
ROA,10.315305880397226
insidersPercentHeld,0.029690001
institutionsPercentHeld,1.18519
institutionsFloatPercentHeld,1.22145
institutionsCount,499.0
current,25.31
high,50.0
low,25.0
mean,33.8
median,33.0
Normalized EBIT,943869666.6666666
Normalized Net Income,738838000.0
