,Value
ticker,FLUT
longName,Flutter Entertainment plc
ROCE,2.5404157043879905
ROCE (3yr avg),-0.37167650321896123
NFAT,14.787368421052632
NFAT (3yr avg),13.570420402559337
NPM,-4.501721960534231
DPR,0.0
Retention Ratio,100.0
Dep,100.0
SSGR,-161.09025953988314
Av NPM (over 3 years),-4.501721960534231
Au NFA/T (over 3 years),13.570420402559337
Av Dep%NFA (over 3 years),100.0
Au Retention ratio (over 3 years),100.0
d/e,0.7251095181202708
Interest coverage,1.773469387755102
tax %,-912.5
cPAT,-2228000000.0
CFO,1602000000.0
cCFO,4255000000.0
cCFO/cPAT,-1.9097845601436265
p/a,0.4424599147554293
p/e,150.53659
EY,0.20096386054043064
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,19.134991151579083
PEG,
no. shares (cr),17.5756992
Current Price,308.6
market cap,54238607731.200005
d/e_market,0.13427704553357397
p/s,3.6421306
NFA + CWIP,1000000000.0
Capex,1197000000.0
Capex_from_cashflow_statement,661000000.0
FCF,405000000.0
FCF%,371.559633027523
FCF_capex_from_cashflow,941000000.0
FCF%_capex_from_cashflow,863.302752293578
DV,0.0
Mcap (cr),5423.8609408
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.25280898876404495
Market Cap,54238609408
Net Income,109000000.0
Total Revenue,14048000000.0
Total Assets,24508000000.0
Total Liabilities,13241000000.0
Total Stockholders Equity,10044000000.0
Total Debt,7283000000.0
Cash and Cash Equivalents,0
Current Assets,4344000000.0
Current Liabilities,4590000000.0
Working Capital,-246000000.0
Operating Cash Flow,1602000000.0
Capital Expenditure,661000000.0
Dividends Paid,0
Depreciation & Amortization,1097000000.0
Interest Expense,490000000.0
Income Tax Expense,-146000000.0
Shares Outstanding,175756992
Net Fixed Assets,1000000000.0
Construction in Progress,0
Net Debt,0
3-5yr Average ROA (%),-3.22362360378697
3-5yr Average ROE (%),-7.290442788538827
ROE,-11.61345414867878
ROA,-4.906499909806987
insidersPercentHeld,0.00149
institutionsPercentHeld,0.96941
institutionsFloatPercentHeld,0.97086
institutionsCount,841.0
current,308.6
high,393.0
low,267.0
mean,344.71924
median,350.0
Normalized EBIT,-77000000.0
Normalized Net Income,-494666666.6666667
Research Asset,2016800000.0
R&D Amortization,554200000.0
Adjusted EBIT (R&D),771800000.0
Adjusted Book Equity (R&D),12060800000.0
Adjusted D/E (R&D),0.6038571239055452
Adjusted Invested Capital (R&D),19343800000.0
Adjusted ROC (R&D),40.39782772774739
Adjusted ROE (R&D),0.9037543114884585
