,Value
ticker,GEHC
longName,GE HealthCare Technologies Inc.
ROCE,13.11182868796737
ROCE (3yr avg),12.749023040868105
NFAT,7.790891089108911
NFAT (3yr avg),7.992538673714755
NPM,9.532443782155362
DPR,1.7914849080625725
Retention Ratio,98.20851509193743
Dep,25.381113237748014
SSGR,49.44240820011461
Av NPM (over 3 years),9.532443782155362
Au NFA/T (over 3 years),7.992538673714755
Av Dep%NFA (over 3 years),25.381113237748014
Au Retention ratio (over 3 years),98.20851509193743
d/e,1.3144539464460956
Interest coverage,5.198019801980198
tax %,20.573421154591244
cPAT,7724000000.0
CFO,1951000000.0
cCFO,7772000000.0
cCFO/cPAT,1.0062143966856552
p/a,6.140999568620201
p/e,15.106557
EY,5.921370358823681
Earnings Growth 5yr cagr,-4.0147956190363825
Sales Growth 5yr cagr,3.8090892905177087
PEG,-3.762721302267891
no. shares (cr),45.6561984
Current Price,73.72
market cap,33657749460.48
d/e_market,0.2785688333383383
p/s,1.6856688
NFA + CWIP,3103000000.0
Capex,618000000.0
Capex_from_cashflow_statement,401000000.0
FCF,1333000000.0
FCF%,66.88409433015553
FCF_capex_from_cashflow,1550000000.0
FCF%_capex_from_cashflow,77.7722027094832
DV,0.163409618532515
Mcap (cr),3365.7749504
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.6832393644284982
Market Cap,33657749504
Net Income,1993000000.0
Total Revenue,19672000000.0
Total Assets,33089000000.0
Total Liabilities,24437000000.0
Total Stockholders Equity,7133000000.0
Total Debt,9376000000.0
Cash and Cash Equivalents,12000000.0
Current Assets,9901000000.0
Current Liabilities,9553000000.0
Working Capital,348000000.0
Operating Cash Flow,1951000000.0
Capital Expenditure,401000000.0
Dividends Paid,55000000.0
Depreciation & Amortization,580000000.0
Interest Expense,505000000.0
Income Tax Expense,531000000.0
Shares Outstanding,456561984
Net Fixed Assets,2550000000.0
Construction in Progress,553000000.0
Net Debt,9364000000.0
3-5yr Average ROA (%),6.171868057042754
3-5yr Average ROE (%),16.87462436285646
ROE,19.017586416009703
ROA,5.227276515593486
insidersPercentHeld,0.0028
institutionsPercentHeld,0.87119
institutionsFloatPercentHeld,0.87363
institutionsCount,1746.0
current,73.72
high,106.0
low,73.0
mean,87.253
median,88.5
Normalized EBIT,2862333333.3333335
Normalized Net Income,1825666666.6666667
Research Asset,3217000000.0
R&D Amortization,871600000.0
Adjusted EBIT (R&D),3525400000.0
Adjusted Book Equity (R&D),10350000000.0
Adjusted D/E (R&D),0.9058937198067633
Adjusted Invested Capital (R&D),19714000000.0
Adjusted ROC (R&D),14.203635034067364
Adjusted ROE (R&D),19.256038647342997
