,Value
ticker,SNAP
longName,Snap Inc.
ROCE,-9.721999760937127
ROCE (3yr avg),-16.194352383132838
NFAT,6.830167454712574
NFAT (3yr avg),7.359941879588382
NPM,-24.264917298140205
DPR,0.0
Retention Ratio,100.0
Dep,23.051349884764807
SSGR,-201.63973091209547
Av NPM (over 3 years),-24.264917298140205
Au NFA/T (over 3 years),7.359941879588382
Av Dep%NFA (over 3 years),23.051349884764807
Au Retention ratio (over 3 years),100.0
d/e,1.7579532349783273
Interest coverage,-36.52997401633259
tax %,-3.8127058459506173
cPAT,-3937949000.0
CFO,413480000.0
cCFO,1137495000.0
cCFO/cPAT,-0.28885468044405854
p/a,-8.758498940354363
p/e,inf
EY,-6.304535327196111
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,9.202028529232287
PEG,
no. shares (cr),143.5682333
Current Price,7.71
market cap,11069110787.43
d/e_market,0.38339990280152736
p/s,2.4786992
NFA + CWIP,1082813000.0
Capex,223661000.0
Capex_from_cashflow_statement,194826000.0
FCF,189819000.0
FCF%,-27.20031066581071
FCF_capex_from_cashflow,218654000.0
FCF%_capex_from_cashflow,-31.332251925898753
DV,0.0
Mcap (cr),1397.4916096
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.4590766179742672
Market Cap,13974916096
Net Income,-697856000.0
Total Revenue,5361398000.0
Total Assets,7936348000.0
Total Liabilities,5485587000.0
Total Stockholders Equity,2414112000.0
Total Debt,4243896000.0
Cash and Cash Equivalents,182006000.0
Current Assets,4906757000.0
Current Liabilities,1243548000.0
Working Capital,3663209000.0
Operating Cash Flow,413480000.0
Capital Expenditure,194826000.0
Dividends Paid,0
Depreciation & Amortization,158074000.0
Interest Expense,21552000.0
Income Tax Expense,25630000.0
Shares Outstanding,1435682333
Net Fixed Assets,1019529000.0
Construction in Progress,63284000.0
Net Debt,4061890000.0
3-5yr Average ROA (%),-12.538370179405648
3-5yr Average ROE (%),-34.84978711328039
ROE,-28.689587580189656
ROA,-8.77579664018839
insidersPercentHeld,0.23768
institutionsPercentHeld,0.60157
institutionsFloatPercentHeld,0.78912
institutionsCount,763.0
current,7.71
high,16.0
low,6.7
mean,9.33889
median,9.0
Normalized EBIT,-1100770333.3333333
Normalized Net Income,-1149998000.0
Research Asset,5112439400.0
R&D Amortization,1455562400.0
Adjusted EBIT (R&D),-414553400.0
Adjusted Book Equity (R&D),7526551400.0
Adjusted D/E (R&D),0.5638566422332544
Adjusted Invested Capital (R&D),11588441400.0
Adjusted ROC (R&D),-3.7136926948294104
Adjusted ROE (R&D),-9.271922330856599
