,Value
ticker,TIL.NS
ROCE,12.637780311668568
ROCE (3yr avg),72.49590252339225
NFAT,3.110957620010854
NFAT (3yr avg),1.3793194281427414
NPM,57.55290340091705
DPR,0.0
Retention Ratio,100.0
Dep,7.194445221510125
SSGR,72.18939258539723
Av NPM (over 3 years),57.55290340091705
Au NFA/T (over 3 years),1.3793194281427414
Av Dep%NFA (over 3 years),7.194445221510125
Au Retention ratio (over 3 years),100.0
d/e,9.001266223488445
Interest coverage,0.18694158075601375
tax %,31.08433734939759
cPAT,-2654300000.0
CFO,-1306700000.0
cCFO,-2349900000.0
cCFO/cPAT,0.8853181629808236
p/a,0.6914057778315
p/e,inf
EY,0.15541653611609707
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,69.1369320568423
PEG,
no. shares (cr),6.66021
Current Price,276.3
market cap,18402160230.0
d/e_market,0.1545199022538888
p/s,5.9444137
NFA + CWIP,991300000.0
Capex,19800000.0
Capex_from_cashflow_statement,59400000.0
FCF,-1326500000.0
FCF%,-4638.111888111888
FCF_capex_from_cashflow,-1366100000.0
FCF%_capex_from_cashflow,-4776.573426573426
DV,0.0
Mcap (cr),1849.9610624
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,1.0151526746766664
Market Cap,18499610624
Net Income,28600000.0
Total Revenue,3152800000.0
Total Assets,5221700000.0
Total Liabilities,4398100000.0
Total Stockholders Equity,315900000.0
Total Debt,2843500000.0
Cash and Cash Equivalents,435400000.0
Current Assets,3186100000.0
Current Liabilities,2590700000.0
Working Capital,595400000.0
Operating Cash Flow,-1306700000.0
Capital Expenditure,59400000.0
Dividends Paid,0
Depreciation & Amortization,69500000.0
Interest Expense,291000000.0
Income Tax Expense,12900000.0
Shares Outstanding,66602100
Net Fixed Assets,988600000.0
Construction in Progress,2700000.0
Net Debt,2408100000.0
3-5yr Average ROA (%),14.050393637318315
3-5yr Average ROE (%),-50.93724737787655
ROE,5.019745502413339
ROA,0.6112286550832425
insidersPercentHeld,0.78973
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,276.3
Normalized EBIT,650433333.3333334
Normalized Net Income,552466666.6666666
