,Value
ticker,JSFB.NS
ROCE,
ROCE (3yr avg),0.0
NFAT,21.501632129924463
NFAT (3yr avg),19.02581102771885
NPM,17.101897553263665
DPR,0.0
Retention Ratio,100.0
Dep,44.315470679849
SSGR,281.0620003839528
Av NPM (over 3 years),17.101897553263665
Au NFA/T (over 3 years),19.02581102771885
Av Dep%NFA (over 3 years),44.315470679849
Au Retention ratio (over 3 years),100.0
d/e,1.080992535067804
Interest coverage,0.0
tax %,-5.8564467845245085
cPAT,14444013000.0
CFO,40732510000.0
cCFO,45024967000.0
cCFO/cPAT,3.1172062085515986
p/a,1.532931929461775
p/e,11.954567
EY,9.686509174705211
Earnings Growth 5yr cagr,206.0596838464723
Sales Growth 5yr cagr,23.843810743129268
PEG,0.05801507008477661
no. shares (cr),10.5202
Current Price,492.05
market cap,51764644100.0
d/e_market,0.7469996495156044
p/s,2.0889041
NFA + CWIP,
Capex,
Capex_from_cashflow_statement,733540000.0
FCF,
FCF%,
FCF_capex_from_cashflow,39998970000.0
FCF%_capex_from_cashflow,797.7159607330161
DV,0.0
Mcap (cr),5176.4641792
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,
Market Cap,51764641792
Net Income,5014187000.0
Total Revenue,31689987000.0
Total Assets,384636165000.0
Total Liabilities,343452708000.0
Total Stockholders Equity,35770988000.0
Total Debt,38668171000.0
Cash and Cash Equivalents,0
Current Assets,0
Current Liabilities,0
Working Capital,0
Operating Cash Flow,40732510000.0
Capital Expenditure,733540000.0
Dividends Paid,0
Depreciation & Amortization,605600000.0
Interest Expense,23166562000.0
Income Tax Expense,-277407000.0
Shares Outstanding,105202000
Net Fixed Assets,1531772000.0
Construction in Progress,
Net Debt,0
3-5yr Average ROA (%),1.6069229645660614
3-5yr Average ROE (%),18.341362244984538
ROE,13.031572120362897
ROA,1.409005912447711
insidersPercentHeld,0.5737
institutionsPercentHeld,0.15149
institutionsFloatPercentHeld,0.35536
institutionsCount,14.0
current,492.05
high,580.0
low,510.0
mean,545.0
median,545.0
Normalized EBIT,0.0
Normalized Net Income,4756434333.333333
