,Value
ticker,LAC
longName,Lithium Americas Corp.
ROCE,-4.320923840334704
ROCE (3yr avg),79.3374201470048
NFAT,0.0
NFAT (3yr avg),0.0
NPM,-1
DPR,0.0
Retention Ratio,100.0
Dep,4.847349264805122
SSGR,-4.847349264805122
Av NPM (over 3 years),-1
Au NFA/T (over 3 years),0.0
Av Dep%NFA (over 3 years),4.847349264805122
Au Retention ratio (over 3 years),100.0
d/e,0.05880824775478075
Interest coverage,inf
tax %,-0.0
cPAT,-162440000.0
CFO,-13013000.0
cCFO,-147471000.0
cCFO/cPAT,0.9078490519576459
p/a,-9.73423577047822
p/e,inf
EY,-3.0819744721047884
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,
PEG,
no. shares (cr),24.1662806
Current Price,5.71
market cap,1379894622.26
d/e_market,0.016404875875902017
p/s,0
NFA + CWIP,451194000.0
Capex,222225000.0
Capex_from_cashflow_statement,177693000.0
FCF,-235238000.0
FCF%,553.1367569601204
FCF_capex_from_cashflow,-190706000.0
FCF%_capex_from_cashflow,448.4245673438676
DV,
Mcap (cr),153.2199168
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,18.077153615615153
Market Cap,1532199168
Net Income,-42528000.0
Total Revenue,0.0
Total Assets,1044944000.0
Total Liabilities,99604000.0
Total Stockholders Equity,384929000.0
Total Debt,22637000.0
Cash and Cash Equivalents,0
Current Assets,602175000.0
Current Liabilities,58280000.0
Working Capital,543895000.0
Operating Cash Flow,-13013000.0
Capital Expenditure,177693000.0
Dividends Paid,
Depreciation & Amortization,992000.0
Interest Expense,0.0
Income Tax Expense,0
Shares Outstanding,241662806
Net Fixed Assets,426800000.0
Construction in Progress,24394000.0
Net Debt,0
3-5yr Average ROA (%),-68.23884719232043
3-5yr Average ROE (%),20.97557627971694
ROE,-0.9977125948469164
ROA,-0.6867161323629148
insidersPercentHeld,0.12877
institutionsPercentHeld,0.17131001
institutionsFloatPercentHeld,0.19663
institutionsCount,269.0
current,5.71
high,7.5
low,2.5
mean,4.79545
median,5.0
Normalized EBIT,-37183666.666666664
Normalized Net Income,-38471333.333333336
