,Value
ticker,UHS
longName,"Universal Health Services, Inc."
ROCE,13.707496396829749
ROCE (3yr avg),10.61416539464385
NFAT,2.447947079088982
NFAT (3yr avg),2.3561284742801916
NPM,5.761226606986408
DPR,7.017137914061699
Retention Ratio,92.9828620859383
Dep,8.849270033681158
SSGR,3.7724003849087944
Av NPM (over 3 years),5.761226606986408
Au NFA/T (over 3 years),2.3561284742801916
Av Dep%NFA (over 3 years),8.849270033681158
Au Retention ratio (over 3 years),92.9828620859383
d/e,0.8058917212730978
Interest coverage,9.214762784020865
tax %,22.352557118595186
cPAT,3527091000.0
CFO,2067101000.0
cCFO,5214616000.0
cCFO/cPAT,1.478446685951681
p/a,8.17675790017499
p/e,10.592747
EY,9.907186067309587
Earnings Growth 5yr cagr,12.6936296189869
Sales Growth 5yr cagr,7.7791657301449435
PEG,0.8344931527035861
no. shares (cr),5.6388014
Current Price,204.44
market cap,11527965582.16
d/e_market,0.4298615366850791
p/s,0.7765255
NFA + CWIP,7831947000.0
Capex,1126103000.0
Capex_from_cashflow_statement,943810000.0
FCF,940998000.0
FCF%,82.39212606284755
FCF_capex_from_cashflow,1123291000.0
FCF%_capex_from_cashflow,98.35337979173397
DV,0.46275294300457603
Mcap (cr),1278.1831168
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.45522594203186006
Market Cap,12781831168
Net Income,1142097000.0
Total Revenue,15827935000.0
Total Assets,14469749000.0
Total Liabilities,7706933000.0
Total Stockholders Equity,6149001000.0
Total Debt,4955429000.0
Cash and Cash Equivalents,291614000.0
Current Assets,2816288000.0
Current Liabilities,2210406000.0
Working Capital,605882000.0
Operating Cash Flow,2067101000.0
Capital Expenditure,943810000.0
Dividends Paid,53346000.0
Depreciation & Amortization,584831000.0
Interest Expense,182513000.0
Income Tax Expense,334827000.0
Shares Outstanding,56388014
Net Fixed Assets,6990944000.0
Construction in Progress,841003000.0
Net Debt,4663815000.0
3-5yr Average ROA (%),6.478799127977858
3-5yr Average ROE (%),14.313019176999797
ROE,17.82408837999352
ROA,8.032372635552447
insidersPercentHeld,0.05469
institutionsPercentHeld,0.97388
institutionsFloatPercentHeld,1.03023
institutionsCount,912.0
current,204.44
high,280.0
low,165.0
mean,217.75
median,211.0
Normalized EBIT,1272078333.3333333
Normalized Net Income,845167000.0
