,Value
ticker,JAYAGROGN.NS
ROCE,13.71827163204343
ROCE (3yr avg),13.589691526528162
NFAT,7.857428311483299
NFAT (3yr avg),8.613353869509249
NPM,2.1410455742681656
DPR,29.228231100860313
Retention Ratio,70.77176889913969
Dep,5.857395960134556
SSGR,7.194038670715311
Av NPM (over 3 years),2.1410455742681656
Au NFA/T (over 3 years),8.613353869509249
Av Dep%NFA (over 3 years),5.857395960134556
Au Retention ratio (over 3 years),70.77176889913967
d/e,0.20241851314005424
Interest coverage,5.527870689806139
tax %,25.86466248271226
cPAT,2441854000.0
CFO,1179773000.0
cCFO,3136113000.0
cCFO/cPAT,1.2843163432375564
p/a,6.286773102807558
p/e,12.948648
EY,7.641243999165101
Earnings Growth 5yr cagr,-14.743163427083516
Sales Growth 5yr cagr,-0.6288559069829169
PEG,-0.8782815210616908
no. shares (cr),3.0
Current Price,239.55
market cap,7186500000.0
d/e_market,0.15266541431851388
p/s,0.28931043
NFA + CWIP,3301968000.0
Capex,148262000.0
Capex_from_cashflow_statement,282177000.0
FCF,1031511000.0
FCF%,187.84185396020672
FCF_capex_from_cashflow,897596000.0
FCF%_capex_from_cashflow,163.45545199931527
DV,3.100674876504557
Mcap (cr),718.6500096
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,True
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,0.8743300618000243
Market Cap,7186500096
Net Income,549138000.0
Total Revenue,24972019000.0
Total Assets,8689239000.0
Total Liabilities,2594613000.0
Total Stockholders Equity,5420107000.0
Total Debt,1097130000.0
Cash and Cash Equivalents,327539000.0
Current Assets,5159090000.0
Current Liabilities,2148641000.0
Working Capital,3010449000.0
Operating Cash Flow,1179773000.0
Capital Expenditure,282177000.0
Dividends Paid,222830000.0
Depreciation & Amortization,194144000.0
Interest Expense,171309000.0
Income Tax Expense,187764000.0
Shares Outstanding,30000000
Net Fixed Assets,3228883000.0
Construction in Progress,73085000.0
Net Debt,769591000.0
3-5yr Average ROA (%),6.303085005020904
3-5yr Average ROE (%),9.912691076260055
ROE,9.815883148487178
ROA,6.303217379835944
insidersPercentHeld,0.78692
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,239.55
Normalized EBIT,843307666.6666666
Normalized Net Income,518679666.6666667
Research Asset,33541200.0
R&D Amortization,9687600.0
Adjusted EBIT (R&D),900915400.0
Adjusted Book Equity (R&D),5453648200.0
Adjusted D/E (R&D),0.20117359238536875
Adjusted Invested Capital (R&D),6223239200.0
Adjusted ROC (R&D),10.732299548042809
Adjusted ROE (R&D),10.069186347590223
