,Value
ticker,MASTEK.NS
ROCE,17.13877338877339
ROCE (3yr avg),17.50616756674226
NFAT,39.917167282809615
NFAT (3yr avg),34.49367643917903
NPM,10.721306805892455
DPR,18.17829394884293
Retention Ratio,81.82170605115708
Dep,88.14272579335336
SSGR,214.4480884938757
Av NPM (over 3 years),10.721306805892455
Au NFA/T (over 3 years),34.49367643917903
Av Dep%NFA (over 3 years),88.14272579335336
Au Retention ratio (over 3 years),81.82170605115708
d/e,0.27935575665537676
Interest coverage,11.206134094151212
tax %,18.12657897029358
cPAT,12643600000.0
CFO,3951300000.0
cCFO,11966600000.0
cCFO/cPAT,0.9464551235407637
p/a,10.201268340601281
p/e,19.866352
EY,4.80280146017889
Earnings Growth 5yr cagr,4.563859285011573
Sales Growth 5yr cagr,16.524893622596394
PEG,4.35297207020475
no. shares (cr),3.09747
Current Price,2527.0
market cap,78273066900.0
d/e_market,0.07449944445705628
p/s,2.2012713
NFA + CWIP,858500000.0
Capex,709500000.0
Capex_from_cashflow_statement,201200000.0
FCF,3241800000.0
FCF%,86.23413933445056
FCF_capex_from_cashflow,3750100000.0
FCF%_capex_from_cashflow,99.75527358816801
DV,0.7494276425241235
Mcap (cr),7830.0102656
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.8204388429124592
Market Cap,78300102656
Net Income,3759300000.0
Total Revenue,34552300000.0
Total Assets,38629300000.0
Total Liabilities,14005900000.0
Total Stockholders Equity,20874100000.0
Total Debt,5831300000.0
Cash and Cash Equivalents,2187200000.0
Current Assets,18258500000.0
Current Liabilities,9384500000.0
Working Capital,8874000000.0
Operating Cash Flow,3951300000.0
Capital Expenditure,201200000.0
Dividends Paid,586600000.0
Depreciation & Amortization,751200000.0
Interest Expense,420600000.0
Income Tax Expense,832300000.0
Shares Outstanding,30974700
Net Fixed Assets,840400000.0
Construction in Progress,18100000.0
Net Debt,3644100000.0
3-5yr Average ROA (%),9.72331664488613
3-5yr Average ROE (%),17.908420888802244
ROE,16.525303588109235
ROA,9.960970103576283
insidersPercentHeld,0.51316
institutionsPercentHeld,0.16004999
institutionsFloatPercentHeld,0.32876
institutionsCount,45.0
current,2527.0
high,3320.0
low,2570.0
mean,3070.0
median,3090.0
Normalized EBIT,4612200000.0
Normalized Net Income,3230766666.6666665
