,Value
ticker,HMAAGRO.NS
ROCE,17.688993480831744
ROCE (3yr avg),23.629753179851278
NFAT,14.228086587862233
NFAT (3yr avg),12.463383617233722
NPM,2.511175064663556
DPR,13.377141325381194
Retention Ratio,86.62285867461881
Dep,8.19140863103153
SSGR,18.91958686446622
Av NPM (over 3 years),2.511175064663556
Au NFA/T (over 3 years),12.463383617233722
Av Dep%NFA (over 3 years),8.19140863103153
Au Retention ratio (over 3 years),86.62285867461883
d/e,0.745317667925328
Interest coverage,3.079056148811574
tax %,30.184307949524303
cPAT,4254510000.0
CFO,1243860000.0
cCFO,626980000.0
cCFO/cPAT,0.14736832208644474
p/a,6.028653820636781
p/e,18.203487
EY,5.534753564958074
Earnings Growth 5yr cagr,-9.639578548545169
Sales Growth 5yr cagr,18.519758444463342
PEG,-1.8884110864729993
no. shares (cr),50.0769984
Current Price,31.31
market cap,15679108199.039999
d/e_market,0.3409090575908694
p/s,0.28359634
NFA + CWIP,4363590000.0
Capex,295830000.0
Capex_from_cashflow_statement,218000000.0
FCF,948030000.0
FCF%,109.245217792118
FCF_capex_from_cashflow,1025860000.0
FCF%_capex_from_cashflow,118.21387416455404
DV,0.95815398486247
Mcap (cr),1574.9086208
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.7621677680767932
Market Cap,15749086208
Net Income,867800000.0
Total Revenue,51330170000.0
Total Assets,17095200000.0
Total Liabilities,8995020000.0
Total Stockholders Equity,7171640000.0
Total Debt,5345150000.0
Cash and Cash Equivalents,1943860000.0
Current Assets,11209460000.0
Current Liabilities,8681550000.0
Working Capital,2527910000.0
Operating Cash Flow,1243860000.0
Capital Expenditure,218000000.0
Dividends Paid,150230000.0
Depreciation & Amortization,345210000.0
Interest Expense,232240000.0
Income Tax Expense,379130000.0
Shares Outstanding,500769984
Net Fixed Assets,3538720000.0
Construction in Progress,824870000.0
Net Debt,3401290000.0
3-5yr Average ROA (%),8.915980846941814
3-5yr Average ROE (%),18.92875888673195
ROE,11.524025095762418
ROA,5.511627737117332
insidersPercentHeld,0.85030997
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,31.31
Normalized EBIT,1601016666.6666667
Normalized Net Income,1026100000.0
