,Value
ticker,NITINSPIN.NS
ROCE,15.769104435806302
ROCE (3yr avg),13.586220299623733
NFAT,2.0069162070063458
NFAT (3yr avg),1.9752544321996395
NPM,5.581113314944943
DPR,9.075540491883736
Retention Ratio,90.92445950811626
Dep,8.020365981627013
SSGR,2.003254463674202
Av NPM (over 3 years),5.581113314944943
Au NFA/T (over 3 years),1.9752544321996395
Av Dep%NFA (over 3 years),8.020365981627013
Au Retention ratio (over 3 years),90.92445950811627
d/e,1.016036942997651
Interest coverage,3.5817706858093756
tax %,25.961439036444382
cPAT,7978927000.0
CFO,3074237000.0
cCFO,10961015000.0
cCFO/cPAT,1.3737454923450234
p/a,6.457443252037452
p/e,10.77853
EY,9.332597477373838
Earnings Growth 5yr cagr,-18.676278792403888
Sales Growth 5yr cagr,7.458952943180996
PEG,-0.5771240684404378
no. shares (cr),5.622
Current Price,334.35
market cap,18797157000.0
d/e_market,0.6196212544269327
p/s,0.57122105
NFA + CWIP,15902174000.0
Capex,247919000.0
Capex_from_cashflow_statement,217118000.0
FCF,2826318000.0
FCF%,161.11141829930858
FCF_capex_from_cashflow,2857119000.0
FCF%_capex_from_cashflow,162.8671983619332
DV,0.7477194556602362
Mcap (cr),1882.7450368
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.9193559247383986
Market Cap,18827450368
Net Income,1754263000.0
Total Revenue,33056542000.0
Total Assets,27323197000.0
Total Liabilities,14211203000.0
Total Stockholders Equity,11463282000.0
Total Debt,11647118000.0
Cash and Cash Equivalents,758542000.0
Current Assets,11251466000.0
Current Liabilities,6566159000.0
Working Capital,4685307000.0
Operating Cash Flow,3074237000.0
Capital Expenditure,217118000.0
Dividends Paid,140550000.0
Depreciation & Amortization,1476955000.0
Interest Expense,903808000.0
Income Tax Expense,615128000.0
Shares Outstanding,56220000
Net Fixed Assets,15835777000.0
Construction in Progress,66397000.0
Net Debt,10888576000.0
3-5yr Average ROA (%),6.641158825496878
3-5yr Average ROE (%),14.55819783738935
ROE,14.276649426032895
ROA,6.438876556593984
insidersPercentHeld,0.56743
institutionsPercentHeld,0.16072
institutionsFloatPercentHeld,0.37155
institutionsCount,9.0
current,334.35
high,551.0
low,525.0
mean,538.0
median,538.0
Normalized EBIT,2659109333.3333335
Normalized Net Income,1572516666.6666667
