,Value
ticker,U
longName,Unity Software Inc.
ROCE,-11.005468611061712
ROCE (3yr avg),-12.002466998734496
NFAT,13.802131303520456
NFAT (3yr avg),16.49586582195881
NPM,-46.80699303814737
DPR,0.0
Retention Ratio,100.0
Dep,100.0
SSGR,-872.1218766866391
Av NPM (over 3 years),-46.80699303814737
Au NFA/T (over 3 years),16.49586582195881
Av Dep%NFA (over 3 years),100.0
Au Retention ratio (over 3 years),100.0
d/e,0.7034790592218666
Interest coverage,-32.076671480757796
tax %,0.4266015921862657
cPAT,-2939794000.0
CFO,315553000.0
cCFO,379373000.0
cCFO/cPAT,-0.12904747747631296
p/a,-9.16848773945974
p/e,inf
EY,-3.9255766932792526
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,17.754284413914867
PEG,
no. shares (cr),42.2517888
Current Price,40.04
market cap,16917616235.52
d/e_market,0.13234264028871806
p/s,10.152434
NFA + CWIP,112892000.0
Capex,347214000.0
Capex_from_cashflow_statement,42409000.0
FCF,-31661000.0
FCF%,4.767404391414727
FCF_capex_from_cashflow,273144000.0
FCF%_capex_from_cashflow,-41.12908325980178
DV,0.0
Mcap (cr),1806.6866176
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.10033496750149737
Market Cap,18066866176
Net Income,-664114000.0
Total Revenue,1813255000.0
Total Assets,6737407000.0
Total Liabilities,3310259000.0
Total Stockholders Equity,3182642000.0
Total Debt,2238922000.0
Cash and Cash Equivalents,133795000.0
Current Assets,2225351000.0
Current Liabilities,889487000.0
Working Capital,1335864000.0
Operating Cash Flow,315553000.0
Capital Expenditure,42409000.0
Dividends Paid,0
Depreciation & Amortization,408980000.0
Interest Expense,23542000.0
Income Tax Expense,-2846000.0
Shares Outstanding,422517888
Net Fixed Assets,98819000.0
Construction in Progress,14073000.0
Net Debt,2105127000.0
3-5yr Average ROA (%),-11.48464093469879
3-5yr Average ROE (%),-24.671287081134516
ROE,-20.840463978467714
ROA,-9.500339321334444
insidersPercentHeld,0.04705
institutionsPercentHeld,0.86253
institutionsFloatPercentHeld,0.90512
institutionsCount,604.0
current,40.04
high,44.0
low,18.0
mean,34.9
median,36.0
Normalized EBIT,-763959000.0
Normalized Net Income,-802395666.6666666
Research Asset,2621679000.0
R&D Amortization,726723800.0
Adjusted EBIT (R&D),-445484800.0
Adjusted Book Equity (R&D),5804321000.0
Adjusted D/E (R&D),0.3857336629038952
Adjusted Invested Capital (R&D),7909448000.0
Adjusted ROC (R&D),-5.608284607854457
Adjusted ROE (R&D),-11.441717299921903
