,Value
ticker,CORDSCABLE.NS
ROCE,20.907385070274966
ROCE (3yr avg),19.005859509829552
NFAT,8.22730732074018
NFAT (3yr avg),6.874962488217534
NPM,1.6074600417575573
DPR,-1
Retention Ratio,101.0
Dep,8.598272785229268
SSGR,2.5634669780464483
Av NPM (over 3 years),1.6074600417575573
Au NFA/T (over 3 years),6.874962488217534
Av Dep%NFA (over 3 years),8.598272785229268
Au Retention ratio (over 3 years),-1
d/e,0.6313627497844788
Interest coverage,1.6232407073258752
tax %,25.31437415360805
cPAT,383255000.0
CFO,141704000.0
cCFO,1089204000.0
cCFO/cPAT,2.841982492074467
p/a,4.056254859520457
p/e,14.777038
EY,6.388673049173682
Earnings Growth 5yr cagr,31.708066638087406
Sales Growth 5yr cagr,22.016720411364865
PEG,0.46603402751304845
no. shares (cr),1.29278
Current Price,177.62
market cap,2296235836.0
d/e_market,0.4653372198307596
p/s,0.27103704
NFA + CWIP,
Capex,
Capex_from_cashflow_statement,202541000.0
FCF,
FCF%,
FCF_capex_from_cashflow,-60837000.0
FCF%_capex_from_cashflow,-41.47063033831178
DV,0.5630083721069494
Mcap (cr),229.6484352
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,
Market Cap,2296484352
Net Income,146699000.0
Total Revenue,7945629000.0
Total Assets,4205922000.0
Total Liabilities,2381049000.0
Total Stockholders Equity,1692409000.0
Total Debt,1068524000.0
Cash and Cash Equivalents,100540000.0
Current Assets,3162523000.0
Current Liabilities,2060350000.0
Working Capital,1102173000.0
Operating Cash Flow,141704000.0
Capital Expenditure,202541000.0
Dividends Paid,12928000.0
Depreciation & Amortization,84939000.0
Interest Expense,252161000.0
Income Tax Expense,49723000.0
Shares Outstanding,12927800
Net Fixed Assets,1024098000.0
Construction in Progress,
Net Debt,967984000.0
3-5yr Average ROA (%),2.940520808871066
3-5yr Average ROE (%),6.370793221176711
ROE,8.341611505702415
ROA,3.750677210223695
insidersPercentHeld,0.53279996
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,177.62
Normalized EBIT,377517666.6666667
Normalized Net Income,106533000.0
