,Value
ticker,BMNR
longName,"Bitmine Immersion Technologies, Inc."
ROCE,-72.8193411233903
ROCE (3yr avg),-43.61302178930439
NFAT,0.6811081390347408
NFAT (3yr avg),0.3967597966346186
NPM,-316.77461521349215
DPR,0.0
Retention Ratio,100.0
Dep,9.520228919541298
SSGR,-135.203660830656
Av NPM (over 3 years),-316.77461521349215
Au NFA/T (over 3 years),0.3967597966346186
Av Dep%NFA (over 3 years),9.520228919541298
Au Retention ratio (over 3 years),100.0
d/e,0.2596939766179534
Interest coverage,-9.08969089054204
tax %,-0.0
cPAT,-7762620.0
CFO,-28753.0
cCFO,-2467711.0
cCFO/cPAT,0.3178966637552785
p/a,-40.13874032861438
p/e,inf
EY,-0.036543994112593764
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,178.2165366853659
PEG,
no. shares (cr),17.349695
Current Price,51.93
market cap,9009696613.5
d/e_market,0.00018036123409140363
p/s,2588.8816
NFA + CWIP,4771309.0
Capex,745686.0
Capex_from_cashflow_statement,75934.0
FCF,-774439.0
FCF%,23.52128456678703
FCF_capex_from_cashflow,-104687.0
FCF%_capex_from_cashflow,3.1795567080728553
DV,0.0
Mcap (cr),1411.59936
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,26.934198170625674
Market Cap,14115993600
Net Income,-3292503.0
Total Revenue,3310348.0
Total Assets,7283529.0
Total Liabilities,3195530.0
Total Stockholders Equity,6257365.0
Total Debt,1625000.0
Cash and Cash Equivalents,14965.0
Current Assets,1563679.0
Current Liabilities,3130885.0
Working Capital,-1567206.0
Operating Cash Flow,-28753.0
Capital Expenditure,75934.0
Dividends Paid,0
Depreciation & Amortization,923545.0
Interest Expense,268578.0
Income Tax Expense,0
Shares Outstanding,173496950
Net Fixed Assets,4771309.0
Construction in Progress,0
Net Debt,1610035.0
3-5yr Average ROA (%),-32.713940956799995
3-5yr Average ROE (%),-42.273011744379815
ROE,-63.651757444203994
ROA,-42.521397089756874
insidersPercentHeld,0.036340002
institutionsPercentHeld,0.04083
institutionsFloatPercentHeld,0.04237
institutionsCount,29.0
current,51.93
high,60.0
low,60.0
mean,60.0
median,60.0
Normalized EBIT,-2368512.3333333335
Normalized Net Income,-2587540.0
