,Value
ticker,HINDPETRO.NS
ROCE,12.381874034447304
ROCE (3yr avg),9.007553433564636
NFAT,4.514938576191714
NFAT (3yr avg),4.676745287950251
NPM,1.2187114538612507
DPR,6.513549759465774
Retention Ratio,93.48645024053423
Dep,5.621879267371821
SSGR,-0.29352269885796967
Av NPM (over 3 years),1.2187114538612507
Au NFA/T (over 3 years),4.676745287950251
Av Dep%NFA (over 3 years),5.621879267371821
Au Retention ratio (over 3 years),93.48645024053423
d/e,1.5037551136103289
Interest coverage,3.0660209199384743
tax %,25.157890994102143
cPAT,230643100000.0
CFO,142277400000.0
cCFO,504235300000.0
cCFO/cPAT,2.1862145453299924
p/a,3.6850462522351433
p/e,7.978125
EY,8.266197338174349
Earnings Growth 5yr cagr,-2.577549011588598
Sales Growth 5yr cagr,7.412549066198726
PEG,-3.0952369728492237
no. shares (cr),212.7820032
Current Price,382.95
market cap,814848681254.4
d/e_market,0.8659058009565749
p/s,0.18999046
NFA + CWIP,1215998800000.0
Capex,88432100000.0
Capex_from_cashflow_statement,95793300000.0
FCF,53845300000.0
FCF%,79.94016954436806
FCF_capex_from_cashflow,46484100000.0
FCF%_capex_from_cashflow,69.01153554938611
DV,2.8671090151406986
Mcap (cr),81484.873728
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.3784529377118221
Market Cap,814848737280
Net Income,67357000000.0
Total Revenue,4319944700000.0
Total Assets,1947446400000.0
Total Liabilities,1436003500000.0
Total Stockholders Equity,469213500000.0
Total Debt,705582200000.0
Cash and Cash Equivalents,82100000.0
Current Assets,577048400000.0
Current Liabilities,962777200000.0
Working Capital,-385728800000.0
Operating Cash Flow,142277400000.0
Capital Expenditure,95793300000.0
Dividends Paid,23362600000.0
Depreciation & Amortization,61541000000.0
Interest Expense,31921700000.0
Income Tax Expense,22641800000.0
Shares Outstanding,2127820032
Net Fixed Assets,1031836300000.0
Construction in Progress,184162500000.0
Net Debt,705500100000.0
3-5yr Average ROA (%),3.2917800705909244
3-5yr Average ROE (%),13.21309868136758
ROE,13.737125460049004
ROA,3.568305635175567
insidersPercentHeld,0.54968
institutionsPercentHeld,0.27397
institutionsFloatPercentHeld,0.60838
institutionsCount,175.0
current,382.95
high,615.0
low,250.0
mean,458.63333
median,473.5
Normalized EBIT,90430900000.0
Normalized Net Income,52566933333.333336
