,Value
ticker,SIGA
longName,"SIGA Technologies, Inc."
ROCE,31.95504304726934
ROCE (3yr avg),32.77499927448762
NFAT,105.48474581684334
NFAT (3yr avg),82.01801602931194
NPM,40.64748010622531
DPR,72.13910172617473
Retention Ratio,27.860898273825274
Dep,33.12112969631993
SSGR,895.7126502152202
Av NPM (over 3 years),40.64748010622531
Au NFA/T (over 3 years),82.01801602931194
Av Dep%NFA (over 3 years),33.12112969631993
Au Retention ratio (over 3 years),27.860898273825267
d/e,0.002777725470151066
Interest coverage,
tax %,22.15865332095708
cPAT,230638614.0
CFO,48761807.0
cCFO,196666836.0
cCFO/cPAT,0.8527055924815782
p/a,23.28034257763688
p/e,7.3245616
EY,9.90353165133019
Earnings Growth 5yr cagr,-3.373387380061854
Sales Growth 5yr cagr,1.2435132865556753
PEG,-2.171277939584187
no. shares (cr),7.1606
Current Price,8.35
market cap,597910100.0
d/e_market,0.000914552204420029
p/s,3.3283904
NFA + CWIP,1298423.0
Capex,505136.0
Capex_from_cashflow_statement,42450.0
FCF,48256671.0
FCF%,81.49507712810046
FCF_capex_from_cashflow,48719357.0
FCF%_capex_from_cashflow,82.27645368132545
DV,7.135695483317643
Mcap (cr),59.7910144
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,True
EY >7,True
sgr > Sales growth (very linear),True
FCF/CFO,0.9896407448559074
Market Cap,597910144
Net Income,59214216.0
Total Revenue,138719350.0
Total Assets,244337026.0
Total Liabilities,28532263.0
Total Stockholders Equity,196858907.0
Total Debt,546820.0
Cash and Cash Equivalents,4914613.0
Current Assets,231044884.0
Current Liabilities,25331613.0
Working Capital,205713271.0
Operating Cash Flow,48761807.0
Capital Expenditure,42450.0
Dividends Paid,42665044.0
Depreciation & Amortization,538421.0
Interest Expense,
Income Tax Expense,16856174.0
Shares Outstanding,71606000
Net Fixed Assets,1298423.0
Construction in Progress,0
Net Debt,-4367793.0
3-5yr Average ROA (%),23.421237416106827
3-5yr Average ROE (%),28.38887983814617
ROE,37.092812883620354
ROA,30.293958964858707
insidersPercentHeld,0.43236
institutionsPercentHeld,0.50194
institutionsFloatPercentHeld,0.88426
institutionsCount,247.0
current,8.35
Normalized EBIT,65434868.333333336
Normalized Net Income,53729282.666666664
Research Asset,42945413.4
R&D Amortization,12241315.0
Adjusted EBIT (R&D),70052756.0
Adjusted Book Equity (R&D),239804320.4
Adjusted D/E (R&D),0.002280275847774092
Adjusted Invested Capital (R&D),235436527.4
Adjusted ROC (R&D),23.16123553909674
Adjusted ROE (R&D),24.692722758801473
