,Value
ticker,WYNN
longName,"Wynn Resorts, Limited"
ROCE,11.643277236760397
ROCE (3yr avg),6.670022732118203
NFAT,0.8465545054986557
NFAT (3yr avg),0.6743535282887579
NPM,2.307764632530514
DPR,13.039729159627306
Retention Ratio,86.9602708403727
Dep,7.841908924214817
SSGR,-6.48859038545853
Av NPM (over 3 years),2.307764632530514
Au NFA/T (over 3 years),0.6743535282887579
Av Dep%NFA (over 3 years),7.841908924214817
Au Retention ratio (over 3 years),86.96027084037269
d/e,-48.394968613504545
Interest coverage,1.9714719425923506
tax %,0.5722740822943186
cPAT,51430000.0
CFO,1426203000.0
cCFO,2380219000.0
cCFO/cPAT,46.280750534707366
p/a,3.5800944297615147
p/e,38.1756
EY,3.757032195598792
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,23.72329851342958
PEG,
no. shares (cr),10.3976531
Current Price,128.27
market cap,13337069631.37
d/e_market,0.9121661906439587
p/s,1.9238521
NFA + CWIP,8605995000.0
Capex,580923000.0
Capex_from_cashflow_statement,422544000.0
FCF,845280000.0
FCF%,168.69229940248823
FCF_capex_from_cashflow,1003659000.0
FCF%_capex_from_cashflow,200.29995330068374
DV,1.0464367650276998
Mcap (cr),1340.985344
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.5926786018540138
Market Cap,13409853440
Net Income,501078000.0
Total Revenue,7127961000.0
Total Assets,12977963000.0
Total Liabilities,13946566000.0
Total Stockholders Equity,-251382000.0
Total Debt,12165624000.0
Cash and Cash Equivalents,
Current Assets,2921679000.0
Current Liabilities,1539534000.0
Working Capital,1382145000.0
Operating Cash Flow,1426203000.0
Capital Expenditure,422544000.0
Dividends Paid,139564000.0
Depreciation & Amortization,658895000.0
Interest Expense,688410000.0
Income Tax Expense,3682000.0
Shares Outstanding,103976531
Net Fixed Assets,8318559000.0
Construction in Progress,287436000.0
Net Debt,
3-5yr Average ROA (%),1.0294982305012275
3-5yr Average ROE (%),-28.926447746415533
ROE,-145.67540061064437
ROA,5.326222306015657
insidersPercentHeld,0.31201
institutionsPercentHeld,0.72044
institutionsFloatPercentHeld,1.04716
institutionsCount,722.0
current,128.27
high,150.0
low,110.0
mean,131.38235
median,129.0
Normalized EBIT,773183000.0
Normalized Net Income,269072000.0
