,Value
ticker,BANARBEADS.NS
ROCE,8.30056289439874
ROCE (3yr avg),7.320090648073375
NFAT,1.9010381435998083
NFAT (3yr avg),2.597185513561552
NPM,10.068323513470242
DPR,49.59441910673269
Retention Ratio,50.40558089326732
Dep,11.73461759184694
SSGR,1.446090976316229
Av NPM (over 3 years),10.068323513470242
Au NFA/T (over 3 years),2.597185513561552
Av Dep%NFA (over 3 years),11.73461759184694
Au Retention ratio (over 3 years),50.40558089326731
d/e,0.15824115044247788
Interest coverage,3.632783736193373
tax %,23.80329648637979
cPAT,113027000.0
CFO,49807000.0
cCFO,-69384000.0
cCFO/cPAT,-0.6138710219682023
p/a,5.163718693460951
p/e,21.705881
EY,4.533728424870093
Earnings Growth 5yr cagr,1.859160414599148
Sales Growth 5yr cagr,7.517576257260283
PEG,11.67509851734875
no. shares (cr),0.659252
Current Price,103.32
market cap,681139166.4
d/e_market,0.12600949150176485
p/s,2.2291763
NFA + CWIP,345345000.0
Capex,260891000.0
Capex_from_cashflow_statement,26540000.0
FCF,-211084000.0
FCF%,-683.5400408017875
FCF_capex_from_cashflow,23267000.0
FCF%_capex_from_cashflow,75.34406269227033
DV,2.1922098649707014
Mcap (cr),68.4236672
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-4.23803882988335
Market Cap,684236672
Net Income,30881000.0
Total Revenue,299308000.0
Total Assets,666316000.0
Total Liabilities,107894000.0
Total Stockholders Equity,542400000.0
Total Debt,85830000.0
Cash and Cash Equivalents,2000.0
Current Assets,359632000.0
Current Liabilities,102800000.0
Working Capital,256832000.0
Operating Cash Flow,49807000.0
Capital Expenditure,26540000.0
Dividends Paid,14932000.0
Depreciation & Amortization,13937000.0
Interest Expense,6247000.0
Income Tax Expense,9647000.0
Shares Outstanding,6592520
Net Fixed Assets,223505000.0
Construction in Progress,121840000.0
Net Debt,85828000.0
3-5yr Average ROA (%),4.678840493568852
3-5yr Average ROE (%),5.205839060244661
ROE,5.610534673180586
ROA,4.884866105536899
insidersPercentHeld,0.8029
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,103.32
Normalized EBIT,40205000.0
Normalized Net Income,27941000.0
