,Value
ticker,PTON
longName,"Peloton Interactive, Inc."
ROCE,1.4303011957015288
ROCE (3yr avg),-28.566249764416444
NFAT,3.6455177460665933
NFAT (3yr avg),3.0719787312089744
NPM,-23.4223888420772
DPR,0.0
Retention Ratio,100.0
Dep,12.19842841809009
SSGR,-84.15150877505765
Av NPM (over 3 years),-23.4223888420772
Au NFA/T (over 3 years),3.0719787312089744
Av Dep%NFA (over 3 years),12.19842841809009
Au Retention ratio (over 3 years),100.0
d/e,-3.807010785824345
Interest coverage,0.4587360594795539
tax %,-2.941176470588235
cPAT,-4760200000.0
CFO,333000000.0
cCFO,-2140700000.0
cCFO/cPAT,0.44970799546237555
p/a,-5.441149551528465
p/e,inf
EY,-3.3708154201603437
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-11.407625404780964
PEG,
no. shares (cr),39.1926269
Current Price,9.0
market cap,3527336421.0
d/e_market,0.5603661698476818
p/s,1.4161459
NFA + CWIP,578300000.0
Capex,-121700000.0
Capex_from_cashflow_statement,9300000.0
FCF,454700000.0
FCF%,-382.42220353238014
FCF_capex_from_cashflow,323700000.0
FCF%_capex_from_cashflow,-272.24558452481074
DV,0.0
Mcap (cr),352.7336448
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,1.3654654654654654
Market Cap,3527336448
Net Income,-118900000.0
Total Revenue,2490800000.0
Total Assets,2125300000.0
Total Liabilities,2539000000.0
Total Stockholders Equity,-519200000.0
Total Debt,1976600000.0
Cash and Cash Equivalents,91300000.0
Current Assets,1437600000.0
Current Liabilities,803900000.0
Working Capital,633700000.0
Operating Cash Flow,333000000.0
Capital Expenditure,9300000.0
Dividends Paid,0
Depreciation & Amortization,89700000.0
Interest Expense,134500000.0
Income Tax Expense,3400000.0
Shares Outstanding,391926269
Net Fixed Assets,577900000.0
Construction in Progress,400000.0
Net Debt,1885300000.0
3-5yr Average ROA (%),-29.700780628649518
3-5yr Average ROE (%),-356.048240340317
ROE,135.53536345776033
ROA,-22.27963587186888
insidersPercentHeld,0.00949
institutionsPercentHeld,0.95607
institutionsFloatPercentHeld,0.96523005
institutionsCount,563.0
current,9.0
high,20.0
low,5.0
mean,9.84062
median,9.0
Normalized EBIT,-527200000.0
Normalized Net Income,-644166666.6666666
Research Asset,812880000.0
R&D Amortization,243380000.0
Adjusted EBIT (R&D),9720000.0
Adjusted Book Equity (R&D),293680000.0
Adjusted D/E (R&D),6.730454916916371
Adjusted Invested Capital (R&D),2178980000.0
Adjusted ROC (R&D),0.4592002842128508
Adjusted ROE (R&D),-40.486243530373194
