,Value
ticker,M&M.NS
ROCE,14.91657297553735
ROCE (3yr avg),14.673680351573545
NFAT,5.352517238450298
NFAT (3yr avg),5.213821787440733
NPM,8.41384722056941
DPR,15.575883262401618
Retention Ratio,84.42411673759838
Dep,18.308918944197696
SSGR,18.72650582044454
Av NPM (over 3 years),8.41384722056941
Au NFA/T (over 3 years),5.213821787440733
Av Dep%NFA (over 3 years),18.308918944197696
Au Retention ratio (over 3 years),84.4241167375984
d/e,1.8877212834762667
Interest coverage,2.7759016195324264
tax %,26.23977836036567
cPAT,410565600000.0
CFO,31758100000.0
cCFO,-2806100000.0
cCFO/cPAT,-0.006834717764956441
p/a,5.471460033153516
p/e,27.297165
EY,3.1895217983100923
Earnings Growth 5yr cagr,25.102618435303192
Sales Growth 5yr cagr,20.73365126502591
PEG,1.0874230140713328
no. shares (cr),121.7010048
Current Price,3330.8
market cap,4053617067878.4004
d/e_market,0.30824152333016624
p/s,2.3888977
NFA + CWIP,358275800000.0
Capex,81412000000.0
Capex_from_cashflow_statement,103919500000.0
FCF,-49653900000.0
FCF%,-38.40476135229831
FCF_capex_from_cashflow,-72161400000.0
FCF%_capex_from_cashflow,-55.81316564958117
DV,0.5793714504042174
Mcap (cr),405361.7082368
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-1.5635034841505002
Market Cap,4053617082368
Net Income,129291000000.0
Total Revenue,1556452600000.0
Total Assets,2775862700000.0
Total Liabilities,1884882700000.0
Total Stockholders Equity,661905500000.0
Total Debt,1249493100000.0
Cash and Cash Equivalents,15982100000.0
Current Assets,1265732700000.0
Current Liabilities,903220100000.0
Working Capital,362512600000.0
Operating Cash Flow,31758100000.0
Capital Expenditure,103919500000.0
Dividends Paid,23485500000.0
Depreciation & Amortization,55581800000.0
Interest Expense,88537900000.0
Income Tax Expense,50064500000.0
Shares Outstanding,1217010048
Net Fixed Assets,308312000000.0
Construction in Progress,49963800000.0
Net Debt,1233511000000.0
3-5yr Average ROA (%),5.179949186083461
3-5yr Average ROE (%),18.770956824852828
ROE,18.05369441932352
ROA,5.031884441521191
insidersPercentHeld,0.24476999
institutionsPercentHeld,0.4986
institutionsFloatPercentHeld,0.66019994
institutionsCount,349.0
current,3330.8
high,4400.0
low,3030.0
mean,3660.6572
median,3665.0
Normalized EBIT,236683033333.33334
Normalized Net Income,114930800000.0
