,Value
ticker,FGNX
ROCE,-29.789977892409723
ROCE (3yr avg),-29.33348558079853
NFAT,2.06143425821401
NFAT (3yr avg),-1
NPM,-26.764377750816298
DPR,14.088548298107122
Retention Ratio,85.91145170189287
Dep,-1
SSGR,23.993665464704705
Av NPM (over 3 years),-26.764377750816298
Au NFA/T (over 3 years),-1
Av Dep%NFA (over 3 years),-1
Au Retention ratio (over 3 years),85.91145170189287
d/e,0.10643261543713904
Interest coverage,-65.00277777777778
tax %,0.6044003826419688
cPAT,-22658000.0
CFO,-4049000.0
cCFO,-27898000.0
cCFO/cPAT,1.231264895401183
p/a,-1.8586164169737542
p/e,inf
EY,-7.062297813063179
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,61.12828799837191
PEG,
no. shares (cr),0.132855
Current Price,12.31
market cap,16354450.5
d/e_market,0.22874507462051386
p/s,0.78062934
NFA + CWIP,4087000.0
Capex,-7828000.0
Capex_from_cashflow_statement,46000.0
FCF,3779000.0
FCF%,-327.1861471861472
FCF_capex_from_cashflow,-4095000.0
FCF%_capex_from_cashflow,354.54545454545456
DV,8.627620964703155
Mcap (cr),1.887874
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.9333168683625587
Market Cap,18878740
Net Income,-1155000.0
Total Revenue,17348000.0
Total Assets,109469000.0
Total Liabilities,35272000.0
Total Stockholders Equity,35149000.0
Total Debt,3741000.0
Cash and Cash Equivalents,0
Current Assets,49999000.0
Current Liabilities,33477000.0
Working Capital,16522000.0
Operating Cash Flow,-4049000.0
Capital Expenditure,46000.0
Dividends Paid,1411000.0
Depreciation & Amortization,829000.0
Interest Expense,360000.0
Income Tax Expense,-139000.0
Shares Outstanding,1328550
Net Fixed Assets,4087000.0
Construction in Progress,0
Net Debt,0
3-5yr Average ROA (%),-8.053317138954565
3-5yr Average ROE (%),-12.641319928783062
ROE,-2.112560130228815
ROA,-1.346059716103769
insidersPercentHeld,0.15705
institutionsPercentHeld,0.35688
institutionsFloatPercentHeld,0.42337
institutionsCount,13.0
current,12.31
Normalized EBIT,-17711500.0
Normalized Net Income,-4714666.666666667
