,Value
ticker,ALLDIGI.NS
ROCE,36.86343895769664
ROCE (3yr avg),31.56313365075954
NFAT,7.196338009616018
NFAT (3yr avg),7.498517785182009
NPM,13.798939217710304
DPR,72.01236166028016
Retention Ratio,27.987638339719833
Dep,55.42733077743481
SSGR,-26.46807606463716
Av NPM (over 3 years),13.798939217710304
Au NFA/T (over 3 years),7.498517785182009
Av Dep%NFA (over 3 years),55.42733077743481
Au Retention ratio (over 3 years),27.98763833971984
d/e,0.2574757597979304
Interest coverage,19.06318082788671
tax %,24.272727272727273
cPAT,2318000000.0
CFO,1184600000.0
cCFO,3443000000.0
cCFO/cPAT,1.485332182916307
p/a,22.65926772210435
p/e,21.943869
EY,5.730673072705179
Earnings Growth 5yr cagr,32.70271302852523
Sales Growth 5yr cagr,19.867649841483527
PEG,0.6710106583774644
no. shares (cr),1.52383
Current Price,953.9
market cap,14535814370.0
d/e_market,0.043478816109840016
p/s,2.5915163
NFA + CWIP,904700000.0
Capex,700100000.0
Capex_from_cashflow_statement,174400000.0
FCF,484500000.0
FCF%,58.16326530612245
FCF_capex_from_cashflow,1010200000.0
FCF%_capex_from_cashflow,121.27250900360144
DV,4.712498265069685
Mcap (cr),1453.5815168
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.4089988181664697
Market Cap,14535815168
Net Income,833000000.0
Total Revenue,5463100000.0
Total Assets,4192800000.0
Total Liabilities,1597900000.0
Total Stockholders Equity,2454600000.0
Total Debt,632000000.0
Cash and Cash Equivalents,9900000.0
Current Assets,2919400000.0
Current Liabilities,1084300000.0
Working Capital,1835100000.0
Operating Cash Flow,1184600000.0
Capital Expenditure,174400000.0
Dividends Paid,685000000.0
Depreciation & Amortization,426900000.0
Interest Expense,45900000.0
Income Tax Expense,267000000.0
Shares Outstanding,15238300
Net Fixed Assets,886800000.0
Construction in Progress,17900000.0
Net Debt,622100000.0
3-5yr Average ROA (%),18.330611466938215
3-5yr Average ROE (%),27.394937229707697
ROE,32.99336567977028
ROA,21.171686364214004
insidersPercentHeld,0.74831
institutionsPercentHeld,0.01312
institutionsFloatPercentHeld,0.05215
institutionsCount,1.0
current,953.9
Normalized EBIT,907700000.0
Normalized Net Income,653866666.6666666
