,Value
ticker,GHCL.NS
ROE,20.954967718975468
ROE (3yr avg),26.585630285556487
ROCE,22.31580326151025
ROCE (3yr avg),28.715771992095412
NFAT,1.5646828172566327
NFAT (3yr avg),1.7699828322233302
NPM,22.6337991461856
DPR,17.262289737344727
Retention Ratio,82.73771026265527
Dep,5.53633576730757
SSGR,27.60957900854374
Av NPM (over 3 years),22.6337991461856
Au NFA/T (over 3 years),1.7699828322233302
Av Dep%NFA (over 3 years),5.53633576730757
Au Retention ratio (over 3 years),82.73771026265528
d/e,0.03991902045639963
Interest coverage,48.64131812420786
tax %,25.347159926800387
cPAT,32096700000.0
CFO,6378800000.0
cCFO,29344900000.0
cCFO/cPAT,0.9142653294575455
p/a,16.557635373889788
p/e,9.056166
EY,11.099749685116155
Earnings Growth 5yr cagr,
PEG,
no. shares (cr),9.6072096
p/s,1.7857573
NFA + CWIP,24451000000.0
Capex,5655900000.0
FCF,722900000.0
FCF%,11.582151726347833
DV,2.0335758655660214
Mcap (cr),5623.0998016
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
net cash flow positive,False
cCFO > PAT,False
p/e <10,True
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.11332852574151878
Current Price,585.3
Market Cap,56230998016
Net Income,6241500000.0
Total Revenue,31764000000.0
Total Assets,41853900000.0
Total Liabilities,6965100000.0
Total Stockholders Equity,29785300000.0
Total Debt,975100000.0
Cash and Cash Equivalents,255500000.0
Current Assets,19535700000.0
Current Liabilities,3681400000.0
Working Capital,15854300000.0
Operating Cash Flow,6378800000.0
Capital Expenditure,3148900000.0
Dividends Paid,1143500000.0
Depreciation & Amortization,1115400000.0
Interest Expense,157800000.0
Income Tax Expense,2119200000.0
Shares Outstanding,96072096
Net Fixed Assets,21442100000.0
Construction in Progress,3008900000.0
Net Debt,719600000.0
insidersPercentHeld,0.35814
institutionsPercentHeld,0.23611
institutionsFloatPercentHeld,0.36785
institutionsCount,44.0
current,585.3
high,900.0
low,651.0
mean,775.5
median,775.5
