,Value
ticker,INDUSTOWER.NS
ROCE,28.120352019541656
ROCE (3yr avg),20.499045885553105
NFAT,0.7118124600499309
NFAT (3yr avg),0.7928869629580305
NPM,20.42118767044445
DPR,-1
Retention Ratio,101.0
Dep,16.225228610273955
SSGR,0.12838179646086634
Av NPM (over 3 years),20.42118767044445
Au NFA/T (over 3 years),0.7928869629580305
Av Dep%NFA (over 3 years),16.225228610273955
Au Retention ratio (over 3 years),-1
d/e,0.7824237762030859
Interest coverage,7.7736153721944135
tax %,24.495009008872028
cPAT,243810000000.0
CFO,196450000000.0
cCFO,482531000000.0
cCFO/cPAT,1.9791271892047086
p/a,17.777208972642462
p/e,9.321088
EY,10.993812148305821
Earnings Growth 5yr cagr,16.412076131841502
Sales Growth 5yr cagr,2.813148956768785
PEG,0.5679408214489031
no. shares (cr),263.7250048
Current Price,342.55
market cap,903390003942.4
d/e_market,0.23418235654231226
p/s,2.9337435
NFA + CWIP,454763000000.0
Capex,117098000000.0
Capex_from_cashflow_statement,67840000000.0
FCF,79352000000.0
FCF%,79.89770129987816
FCF_capex_from_cashflow,128610000000.0
FCF%_capex_from_cashflow,129.4944470735121
DV,
Mcap (cr),90351.6717056
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,True
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.4039297531178417
Market Cap,903516717056
Net Income,99317000000.0
Total Revenue,301228000000.0
Total Assets,631702000000.0
Total Liabilities,306719000000.0
Total Stockholders Equity,270388000000.0
Total Debt,211558000000.0
Cash and Cash Equivalents,9286000000.0
Current Assets,129298000000.0
Current Liabilities,97868000000.0
Working Capital,31430000000.0
Operating Cash Flow,196450000000.0
Capital Expenditure,67840000000.0
Dividends Paid,
Depreciation & Amortization,64021000000.0
Interest Expense,18579000000.0
Income Tax Expense,32220000000.0
Shares Outstanding,2637250048
Net Fixed Assets,449091000000.0
Construction in Progress,5672000000.0
Net Debt,202272000000.0
3-5yr Average ROA (%),10.929038525259145
3-5yr Average ROE (%),22.62259170844689
ROE,33.36306269536138
ROA,16.68663231343321
insidersPercentHeld,0.50058
institutionsPercentHeld,0.29622
institutionsFloatPercentHeld,0.59313
institutionsCount,232.0
current,342.55
high,595.0
low,300.0
mean,404.82608
median,390.0
Normalized EBIT,98088666666.66667
Normalized Net Income,60026333333.333336
